series,hour_num,value
T121,238,611528.0
T121,239,611423.0
T121,240,603086.0
T121,241,587579.0
T121,242,567858.0
T121,243,551345.0
T121,244,536351.0
T121,245,497695.0
T121,246,463732.0
T121,247,436072.0
T121,248,413350.0
T121,249,396345.0
T121,250,385383.0
T121,251,380043.0
T121,252,379814.0
T121,253,386544.0
T121,254,407732.0
T121,255,438009.0
T121,256,471242.0
T121,257,505038.0
T121,258,531796.0
T121,259,551888.0
T121,260,567360.0
T121,261,577976.0
T121,262,585654.0
T121,263,588386.0
T121,264,583013.0
T121,265,571290.0
T121,266,555761.0
T121,267,541998.0
T121,268,519655.0
T121,269,498866.0
T121,270,460771.0
T121,271,433545.0
T121,272,410813.0
T121,273,394127.0
T121,274,382433.0
T121,275,374821.0
T121,276,372558.0
T121,277,375911.0
T121,278,393203.0
T121,279,425190.0
T121,280,459061.0
T121,281,491764.0
T121,282,522418.0
T121,283,547274.0
T121,284,567240.0
T121,285,581270.0
T121,286,592322.0
T121,287,598959.0
T121,288,599870.0
T121,289,592172.0
T121,290,580438.0
T121,291,568844.0
T121,292,546839.0
T121,293,513190.0
T121,294,477601.0
T121,295,450203.0
T121,296,427429.0
T121,297,411682.0
T121,298,403398.0
T121,299,406174.0
T121,300,419429.0
T121,301,439936.0
T121,302,467067.0
T121,303,498977.0
T121,304,533425.0
T121,305,567099.0
T121,306,594954.0
T121,307,619795.0
T121,308,637649.0
T121,309,650223.0
T121,310,657703.0
T121,311,661305.0
T121,312,656311.0
T121,313,644156.0
T121,314,628269.0
T121,315,609758.0
T121,316,581421.0
T121,317,541275.0
T121,318,502159.0
T121,319,471917.0
T121,320,446278.0
T121,321,428370.0
T121,322,419524.0
T121,323,422536.0
T121,324,435726.0
T121,325,453725.0
T121,326,479479.0
T121,327,507669.0
T121,328,536439.0
T121,329,565748.0
T121,330,590893.0
T121,331,610578.0
T121,332,627654.0
T121,333,642353.0
T121,334,645906.0
T121,335,647501.0
T121,336,641233.0
T121,337,628042.0
T121,338,611750.0
T121,339,592455.0
T121,340,566250.0
T121,341,528934.0
T121,342,491261.0
T121,343,460701.0
T121,344,431493.0
T121,345,417949.0
T121,346,410673.0
T121,347,411945.0
T121,348,425830.0
T121,349,444340.0
T121,350,465184.0
T121,351,489623.0
T121,352,516244.0
T121,353,541305.0
T121,354,563603.0
T121,355,583102.0
T121,356,599801.0
T121,357,611669.0
T121,358,620842.0
T121,359,623985.0
T121,360,617361.0
T121,361,605415.0
T121,362,589463.0
T121,363,574212.0
T121,364,547505.0
T121,365,510905.0
T121,366,474145.0
T121,367,445536.0
T121,368,421630.0
T121,369,404820.0
T121,370,396095.0
T121,371,399283.0
T121,372,410594.0
T121,373,427492.0
T121,374,449110.0
T121,375,474701.0
T121,376,501890.0
T121,377,528613.0
T121,378,552149.0
T121,379,571808.0
T121,380,589934.0
T121,381,604305.0
T121,382,615237.0
T121,383,621328.0
T121,384,617951.0
T121,385,606035.0
T121,386,591205.0
T121,387,578251.0
T121,388,552599.0
T121,389,517885.0
T121,390,481569.0
T121,391,451181.0
T121,392,428083.0
T121,393,411043.0
T121,394,402590.0
T121,395,404870.0
T121,396,417811.0
T121,397,434380.0
T121,398,458622.0
T121,399,489026.0
T121,400,522528.0
T121,401,554689.0
T121,402,581997.0
T121,403,604950.0
T121,404,623700.0
T121,405,634689.0
T121,406,642958.0
T121,407,644883.0
T121,408,637871.0
T121,409,623855.0
T121,410,608251.0
T121,411,591589.0
T121,412,566906.0
T121,413,532087.0
T121,414,498618.0
T121,415,470210.0
T121,416,443948.0
T121,417,424155.0
T121,418,412193.0
T121,419,406478.0
T121,420,406973.0
T121,421,412516.0
T121,422,435309.0
T121,423,468663.0
T121,424,502752.0
T121,425,536427.0
T121,426,564871.0
T121,427,585410.0
T121,428,602137.0
T121,429,612756.0
T121,430,621393.0
T121,431,623477.0
T121,432,618152.0
T121,433,604046.0
T121,434,588365.0
T121,435,572962.0
T121,436,551605.0
T121,437,521222.0
T121,438,489215.0
T121,439,461823.0
T121,440,439179.0
T121,441,420986.0
T121,442,408742.0
T121,443,401078.0
T121,444,398152.0
T121,445,403987.0
T121,446,426318.0
T121,447,460283.0
T121,448,498208.0
T121,449,533775.0
T121,450,566060.0
T121,451,590614.0
T121,452,609642.0
T121,453,620943.0
T121,454,630002.0
T121,455,636358.0
T121,456,635106.0
T121,457,626005.0
T121,458,611229.0
T121,459,595267.0
T121,460,570476.0
T121,461,536865.0
T121,462,504992.0
T121,463,475989.0
T121,464,451044.0
T121,465,433049.0
T121,466,425753.0
T121,467,429173.0
T121,468,442713.0
T121,469,463724.0
T121,470,490859.0
T121,471,523835.0
T121,472,559049.0
T121,473,594785.0
T121,474,623852.0
T121,475,648877.0
T121,476,669881.0
T121,477,679207.0
T121,478,684749.0
T121,479,685026.0
T121,480,680347.0
T121,481,666358.0
T121,482,649398.0
T121,483,631309.0
T121,484,601115.0
T121,485,561144.0
T121,486,522837.0
T121,487,490025.0
T121,488,462276.0
T121,489,443222.0
T121,490,433757.0
T121,491,436190.0
T121,492,449658.0
T121,493,467147.0
T121,494,490340.0
T121,495,518326.0
T121,496,548137.0
T121,497,577136.0
T121,498,601781.0
T121,499,622274.0
T121,500,638374.0
T121,501,648764.0
T121,502,653279.0
T121,503,654550.0
T121,504,649256.0
T121,505,633581.0
T121,506,614626.0
T121,507,597161.0
T121,508,568641.0
T121,509,529940.0
T121,510,493136.0
T121,511,463888.0
T121,512,438574.0
T121,513,421976.0
T121,514,413593.0
T121,515,414460.0
T121,516,425516.0
T121,517,442165.0
T121,518,463373.0
T121,519,489351.0
T121,520,518204.0
T121,521,545608.0
T121,522,570754.0
T121,523,591850.0
T121,524,610406.0
T121,525,622351.0
T121,526,630527.0
T121,527,632411.0
T121,528,626827.0
T121,529,612245.0
T121,530,595252.0
T121,531,580615.0
T121,532,555358.0
T121,533,520626.0
T121,534,482683.0
T121,535,454304.0
T121,536,436168.0
T121,537,415795.0
T121,538,406300.0
T121,539,409161.0
T121,540,424138.0
T121,541,441406.0
T121,542,463051.0
T121,543,490118.0
T121,544,520310.0
T121,545,549883.0
T121,546,574450.0
T121,547,596705.0
T121,548,614234.0
T121,549,626075.0
T121,550,633433.0
T121,551,635539.0
T121,552,629677.0
T121,553,617416.0
T121,554,601304.0
T121,555,586388.0
T121,556,561309.0
T121,557,525942.0
T121,558,489229.0
T121,559,460166.0
T121,560,435088.0
T121,561,417946.0
T121,562,409653.0
T121,563,411877.0
T121,564,424032.0
T121,565,441814.0
T121,566,464636.0
T121,567,492013.0
T121,568,522584.0
T121,569,550947.0
T121,570,576168.0
T121,571,599541.0
T121,572,618284.0
T121,573,630393.0
T121,574,639085.0
T121,575,642445.0
T121,576,636545.0
T121,577,622181.0
T121,578,603308.0
T121,579,585760.0
T121,580,560369.0
T121,581,524180.0
T121,582,488268.0
T121,583,458256.0
T121,584,432748.0
T121,585,413745.0
T121,586,401158.0
T121,587,395873.0
T121,588,395568.0
T121,589,401320.0
T121,590,421611.0
T121,591,450860.0
T121,592,484596.0
T121,593,519031.0
T121,594,548394.0
T121,595,572517.0
T121,596,590308.0
T121,597,603923.0
T121,598,613366.0
T121,599,617450.0
T121,600,613533.0
T121,601,600836.0
T121,602,584086.0
T121,603,569181.0
T121,604,546307.0
T121,605,512815.0
T121,606,479537.0
T121,607,451167.0
T121,608,426091.0
T121,609,406942.0
T121,610,395437.0
T121,611,388670.0
T121,612,385459.0
T121,613,387558.0
T121,614,406738.0
T121,615,438999.0
T121,616,473740.0
T121,617,508442.0
T121,618,540578.0
T121,619,567230.0
T121,620,586559.0
T121,621,600347.0
T121,622,609935.0
T121,623,615955.0
T121,624,614712.0
T121,625,605653.0
T121,626,593543.0
T121,627,581200.0
T121,628,558014.0
T121,629,524419.0
T121,630,489103.0
T121,631,461483.0
T121,632,438283.0
T121,633,423455.0
T121,634,416437.0
T121,635,420119.0
T121,636,432456.0
T121,637,450692.0
T121,638,476414.0
T121,639,508613.0
T121,640,543764.0
T121,641,578606.0
T121,642,609328.0
T121,643,633955.0
T121,644,652711.0
T121,645,664977.0
T121,646,672068.0
T121,647,674773.0
T121,648,668486.0
T121,649,656713.0
T121,650,641441.0
T121,651,625295.0
T121,652,595758.0
T121,653,557542.0
T121,654,518665.0
T121,655,484785.0
T121,656,458443.0
T121,657,439050.0
T121,658,429397.0
T121,659,431403.0
T121,660,445127.0
T121,661,464214.0
T121,662,490631.0
T121,663,522885.0
T121,664,560958.0
T121,665,595996.0
T121,666,626171.0
T121,667,651941.0
T121,668,670814.0
T121,669,683989.0
T121,670,691750.0
T121,671,693027.0
T121,672,686983.0
T121,673,673125.0
T121,674,658100.0
T121,675,640426.0
T121,676,608775.0
T121,677,569656.0
T121,678,530186.0
T121,679,496915.0
T121,680,468362.0
T121,681,447446.0
T121,682,437914.0
T121,683,438709.0
T121,684,453764.0
T121,685,472581.0
T121,686,495523.0
T121,687,525862.0
T121,688,561770.0
T121,689,597986.0
T121,690,629604.0
T121,691,654376.0
T121,692,673763.0
T121,693,685433.0
T121,694,690015.0
T121,695,692038.0
T121,696,687495.0
T121,697,673678.0
T121,698,656781.0
T121,699,637252.0
T121,700,607575.0
T121,701,567123.0
T121,702,526625.0
T121,703,494486.0
T121,704,467433.0
T121,705,445472.0
T121,706,435186.0
T121,707,437869.0
T121,708,451329.0
T121,709,467745.0
T121,710,490611.0
T121,711,520981.0
T121,712,554856.0
T121,713,588807.0
T121,714,618548.0
T121,715,644250.0
T121,716,663080.0
T121,717,673669.0
T121,718,679887.0
T121,719,681046.0
T121,720,674724.0
T121,721,659375.0
T121,722,640525.0
T121,723,622946.0
T121,724,592422.0
T121,725,554220.0
T121,726,515582.0
T121,727,483593.0
T121,728,454342.0
T121,729,433064.0
T121,730,422840.0
T121,731,419915.0
T121,732,432936.0
T121,733,449311.0
T121,734,473818.0
T121,735,503759.0
T121,736,536786.0
T121,737,568536.0
T121,738,596648.0
T121,739,619299.0
T121,740,640085.0
T121,741,653276.0
T121,742,661880.0
T121,743,662355.0
T121,744,652802.0
T121,745,631971.0
T121,746,607980.0
T121,747,586282.0
T121,748,558593.0
T123,188,1315.0
T123,189,1529.0
T123,190,1587.0
T123,191,1663.0
T123,192,1735.0
T123,193,1984.0
T123,194,1935.0
T123,195,2097.0
T123,196,2161.0
T123,197,1951.0
T123,198,1597.0
T123,199,1361.0
T123,200,1136.0
T123,201,944.0
T123,202,811.0
T123,203,768.0
T123,204,768.0
T123,205,874.0
T123,206,955.0
T123,207,1053.0
T123,208,1155.0
T123,209,1137.0
T123,210,1245.0
T123,211,1248.0
T123,212,1335.0
T123,213,1574.0
T123,214,1545.0
T123,215,1682.0
T123,216,1702.0
T123,217,1756.0
T123,218,1789.0
T123,219,1870.0
T123,220,1874.0
T123,221,1898.0
T123,222,1836.0
T123,223,1528.0
T123,224,1303.0
T123,225,1002.0
T123,226,893.0
T123,227,712.0
T123,228,665.0
T123,229,677.0
T123,230,691.0
T123,231,939.0
T123,232,1133.0
T123,233,1151.0
T123,234,1264.0
T123,235,1431.0
T123,236,1511.0
T123,237,1500.0
T123,238,1708.0
T123,239,1767.0
T123,240,1807.0
T123,241,1736.0
T123,242,1943.0
T123,243,1881.0
T123,244,1923.0
T123,245,1907.0
T123,246,1664.0
T123,247,1553.0
T123,248,1403.0
T123,249,1044.0
T123,250,870.0
T123,251,717.0
T123,252,701.0
T123,253,726.0
T123,254,770.0
T123,255,777.0
T123,256,853.0
T123,257,950.0
T123,258,1024.0
T123,259,1183.0
T123,260,1239.0
T123,261,1342.0
T123,262,1633.0
T123,263,1686.0
T123,264,1867.0
T123,265,1985.0
T123,266,1925.0
T123,267,2045.0
T123,268,2072.0
T123,269,2022.0
T123,270,1712.0
T123,271,1688.0
T123,272,1394.0
T123,273,1082.0
T123,274,1042.0
T123,275,830.0
T123,276,799.0
T123,277,777.0
T123,278,887.0
T123,279,709.0
T123,280,687.0
T123,281,746.0
T123,282,849.0
T123,283,945.0
T123,284,1150.0
T123,285,1282.0
T123,286,1687.0
T123,287,1934.0
T123,288,1834.0
T123,289,1991.0
T123,290,2026.0
T123,291,2117.0
T123,292,2249.0
T123,293,2150.0
T123,294,2020.0
T123,295,1689.0
T123,296,993.0
T123,297,843.0
T123,298,736.0
T123,299,706.0
T123,300,741.0
T123,301,739.0
T123,302,872.0
T123,303,1031.0
T123,304,1054.0
T123,305,1053.0
T123,306,1149.0
T123,307,1265.0
T123,308,1253.0
T123,309,1627.0
T123,310,1684.0
T123,311,1878.0
T123,312,2012.0
T123,313,1995.0
T123,314,1952.0
T123,315,1896.0
T123,316,1688.0
T123,317,1707.0
T123,318,1452.0
T123,319,1161.0
T123,320,1024.0
T123,321,873.0
T123,322,811.0
T123,323,771.0
T123,324,721.0
T123,325,816.0
T123,326,894.0
T123,327,980.0
T123,328,1006.0
T123,329,1020.0
T123,330,1091.0
T123,331,1153.0
T123,332,1238.0
T123,333,1441.0
T123,334,1662.0
T123,335,1834.0
T123,336,1799.0
T123,337,1887.0
T123,338,1942.0
T123,339,1946.0
T123,340,2060.0
T123,341,2122.0
T123,342,1535.0
T123,343,1141.0
T123,344,1042.0
T123,345,945.0
T123,346,904.0
T123,347,728.0
T123,348,712.0
T123,349,718.0
T123,350,872.0
T123,351,960.0
T123,352,1041.0
T123,353,1026.0
T123,354,1188.0
T123,355,1198.0
T123,356,1258.0
T123,357,1362.0
T123,358,1478.0
T123,359,1513.0
T123,360,1626.0
T123,361,1692.0
T123,362,2140.0
T123,363,2094.0
T123,364,1984.0
T123,365,1880.0
T123,366,1642.0
T123,367,1362.0
T123,368,1074.0
T123,369,854.0
T123,370,732.0
T123,371,722.0
T123,372,616.0
T123,373,682.0
T123,374,1004.0
T123,375,1010.0
T123,376,1212.0
T123,377,1037.0
T123,378,1087.0
T123,379,1240.0
T123,380,1329.0
T123,381,1549.0
T123,382,2107.0
T123,383,2215.0
T123,384,2327.0
T123,385,2296.0
T123,386,2197.0
T123,387,2287.0
T123,388,2135.0
T123,389,1918.0
T123,390,1760.0
T123,391,1547.0
T123,392,1375.0
T123,393,1072.0
T123,394,991.0
T123,395,904.0
T123,396,876.0
T123,397,869.0
T123,398,951.0
T123,399,967.0
T123,400,1271.0
T123,401,1152.0
T123,402,1417.0
T123,403,1445.0
T123,404,1675.0
T123,405,1750.0
T123,406,2071.0
T123,407,2219.0
T123,408,2155.0
T123,409,2236.0
T123,410,2119.0
T123,411,2102.0
T123,412,1871.0
T123,413,1435.0
T123,414,1282.0
T123,415,1117.0
T123,416,951.0
T123,417,821.0
T123,418,695.0
T123,419,527.0
T123,420,458.0
T123,421,432.0
T123,422,444.0
T123,423,450.0
T123,424,462.0
T123,425,662.0
T123,426,815.0
T123,427,1044.0
T123,428,1179.0
T123,429,1353.0
T123,430,1583.0
T123,431,1409.0
T123,432,1028.0
T123,433,1107.0
T123,434,1088.0
T123,435,1307.0
T123,436,1321.0
T123,437,1741.0
T123,438,1664.0
T123,439,1381.0
T123,440,1245.0
T123,441,1250.0
T123,442,1054.0
T123,443,943.0
T123,444,934.0
T123,445,794.0
T123,446,805.0
T123,447,702.0
T123,448,852.0
T123,449,981.0
T123,450,1407.0
T123,451,1462.0
T123,452,1651.0
T123,453,1654.0
T123,454,1999.0
T123,455,2213.0
T123,456,2264.0
T123,457,2286.0
T123,458,1973.0
T123,459,1892.0
T123,460,1889.0
T123,461,1886.0
T123,462,1659.0
T123,463,1416.0
T123,464,1298.0
T123,465,887.0
T123,466,831.0
T123,467,769.0
T123,468,649.0
T123,469,771.0
T123,470,843.0
T123,471,975.0
T123,472,1056.0
T123,473,1065.0
T123,474,1095.0
T123,475,1242.0
T123,476,1439.0
T123,477,1717.0
T123,478,2073.0
T123,479,2106.0
T123,480,2156.0
T123,481,2266.0
T123,482,2184.0
T123,483,2046.0
T123,484,1915.0
T123,485,1756.0
T123,486,1581.0
T123,487,1392.0
T123,488,1036.0
T123,489,741.0
T123,490,650.0
T123,491,642.0
T123,492,634.0
T123,493,654.0
T123,494,648.0
T123,495,799.0
T123,496,744.0
T123,497,761.0
T123,498,868.0
T123,499,925.0
T123,500,948.0
T123,501,999.0
T123,502,1378.0
T123,503,1620.0
T123,504,1632.0
T123,505,1604.0
T123,506,1709.0
T123,507,1620.0
T123,508,1600.0
T123,509,1636.0
T123,510,1479.0
T123,511,1075.0
T123,512,877.0
T123,513,701.0
T123,514,627.0
T123,515,583.0
T123,516,537.0
T123,517,599.0
T123,518,650.0
T123,519,710.0
T123,520,813.0
T123,521,835.0
T123,522,934.0
T123,523,946.0
T123,524,936.0
T123,525,914.0
T123,526,1125.0
T123,527,1349.0
T123,528,1324.0
T123,529,1476.0
T123,530,1433.0
T123,531,1607.0
T123,532,1521.0
T123,533,1714.0
T123,534,1553.0
T123,535,1190.0
T123,536,872.0
T123,537,597.0
T123,538,582.0
T123,539,547.0
T123,540,526.0
T123,541,609.0
T123,542,700.0
T123,543,975.0
T123,544,1036.0
T123,545,1060.0
T123,546,848.0
T123,547,842.0
T123,548,854.0
T123,549,827.0
T123,550,1079.0
T123,551,1169.0
T123,552,1332.0
T123,553,1534.0
T123,554,1591.0
T123,555,1500.0
T123,556,1496.0
T123,557,1719.0
T123,558,1311.0
T123,559,1197.0
T123,560,1112.0
T123,561,621.0
T123,562,528.0
T123,563,492.0
T123,564,463.0
T123,565,558.0
T123,566,625.0
T123,567,632.0
T123,568,720.0
T123,569,762.0
T123,570,831.0
T123,571,860.0
T123,572,804.0
T123,573,807.0
T123,574,898.0
T123,575,1140.0
T123,576,1154.0
T123,577,1524.0
T123,578,1633.0
T123,579,1586.0
T123,580,1401.0
T123,581,1452.0
T123,582,1331.0
T123,583,1192.0
T123,584,970.0
T123,585,597.0
T123,586,511.0
T123,587,465.0
T123,588,452.0
T123,589,520.0
T123,590,553.0
T123,591,646.0
T123,592,808.0
T123,593,790.0
T123,594,1024.0
T123,595,1130.0
T123,596,1184.0
T123,597,1067.0
T123,598,1045.0
T123,599,1206.0
T123,600,1400.0
T123,601,1470.0
T123,602,1568.0
T123,603,1609.0
T123,604,1553.0
T123,605,1482.0
T123,606,1298.0
T123,607,1214.0
T123,608,1145.0
T123,609,895.0
T123,610,747.0
T123,611,699.0
T123,612,681.0
T123,613,663.0
T123,614,664.0
T123,615,679.0
T123,616,721.0
T123,617,798.0
T123,618,882.0
T123,619,954.0
T123,620,1025.0
T123,621,1023.0
T123,622,1179.0
T123,623,1372.0
T123,624,1477.0
T123,625,1376.0
T123,626,1284.0
T123,627,1572.0
T123,628,1511.0
T123,629,1558.0
T123,630,1288.0
T123,631,1311.0
T123,632,977.0
T123,633,783.0
T123,634,751.0
T123,635,693.0
T123,636,676.0
T123,637,616.0
T123,638,646.0
T123,639,722.0
T123,640,809.0
T123,641,926.0
T123,642,1070.0
T123,643,1135.0
T123,644,1290.0
T123,645,1099.0
T123,646,1175.0
T123,647,1443.0
T123,648,1615.0
T123,649,1670.0
T123,650,1628.0
T123,651,1387.0
T123,652,1279.0
T123,653,1546.0
T123,654,1216.0
T123,655,1021.0
T123,656,972.0
T123,657,818.0
T123,658,676.0
T123,659,632.0
T123,660,606.0
T123,661,665.0
T123,662,795.0
T123,663,812.0
T123,664,816.0
T123,665,948.0
T123,666,1132.0
T123,667,1052.0
T123,668,1238.0
T123,669,1157.0
T123,670,1380.0
T123,671,1720.0
T123,672,1843.0
T123,673,1660.0
T123,674,1517.0
T123,675,1545.0
T123,676,1395.0
T123,677,1469.0
T123,678,1218.0
T123,679,1148.0
T123,680,1074.0
T123,681,995.0
T123,682,821.0
T123,683,820.0
T123,684,831.0
T123,685,836.0
T123,686,870.0
T123,687,889.0
T123,688,925.0
T123,689,944.0
T123,690,1125.0
T123,691,1204.0
T123,692,1244.0
T123,693,1374.0
T123,694,1601.0
T123,695,1683.0
T123,696,1660.0
T123,697,1840.0
T123,698,1928.0
T123,699,1547.0
T123,700,1466.0
T123,701,1236.0
T123,702,1176.0
T123,703,1063.0
T123,704,992.0
T123,705,858.0
T123,706,807.0
T123,707,714.0
T123,708,611.0
T123,709,785.0
T123,710,906.0
T123,711,1006.0
T123,712,1095.0
T123,713,1112.0
T123,714,1158.0
T123,715,1316.0
T123,716,1417.0
T123,717,1443.0
T123,718,1815.0
T123,719,1983.0
T123,720,2005.0
T123,721,1992.0
T123,722,1713.0
T123,723,1555.0
T123,724,1228.0
T123,725,1381.0
T123,726,1372.0
T123,727,1103.0
T123,728,999.0
T123,729,805.0
T123,730,733.0
T123,731,716.0
T123,732,709.0
T123,733,758.0
T123,734,823.0
T123,735,838.0
T123,736,994.0
T123,737,1011.0
T123,738,1107.0
T123,739,1083.0
T123,740,1198.0
T123,741,1328.0
T123,742,1675.0
T123,743,1770.0
T123,744,1749.0
T123,745,1685.0
T123,746,1603.0
T123,747,1380.0
T123,748,1241.0
T125,188,184.0
T125,189,125.0
T125,190,84.0
T125,191,91.0
T125,192,66.0
T125,193,17.0
T125,194,22.0
T125,195,15.0
T125,196,18.0
T125,197,14.0
T125,198,22.0
T125,199,66.0
T125,200,234.0
T125,201,539.0
T125,202,613.0
T125,203,906.0
T125,204,1141.0
T125,205,2038.0
T125,206,2569.0
T125,207,1830.0
T125,208,1644.0
T125,209,1386.0
T125,210,1287.0
T125,211,643.0
T125,212,297.0
T125,213,155.0
T125,214,104.0
T125,215,103.0
T125,216,43.0
T125,217,37.0
T125,218,22.0
T125,219,17.0
T125,220,15.0
T125,221,17.0
T125,222,22.0
T125,223,61.0
T125,224,206.0
T125,225,509.0
T125,226,643.0
T125,227,889.0
T125,228,1255.0
T125,229,2329.0
T125,230,2653.0
T125,231,1880.0
T125,232,1722.0
T125,233,1667.0
T125,234,1459.0
T125,235,754.0
T125,236,282.0
T125,237,216.0
T125,238,108.0
T125,239,95.0
T125,240,72.0
T125,241,25.0
T125,242,24.0
T125,243,18.0
T125,244,14.0
T125,245,16.0
T125,246,21.0
T125,247,61.0
T125,248,202.0
T125,249,548.0
T125,250,658.0
T125,251,926.0
T125,252,1262.0
T125,253,2474.0
T125,254,2785.0
T125,255,2199.0
T125,256,1884.0
T125,257,1845.0
T125,258,1856.0
T125,259,1229.0
T125,260,635.0
T125,261,339.0
T125,262,196.0
T125,263,152.0
T125,264,91.0
T125,265,51.0
T125,266,34.0
T125,267,32.0
T125,268,25.0
T125,269,14.0
T125,270,23.0
T125,271,77.0
T125,272,202.0
T125,273,547.0
T125,274,721.0
T125,275,1099.0
T125,276,1569.0
T125,277,2853.0
T125,278,3454.0
T125,279,2712.0
T125,280,2324.0
T125,281,2359.0
T125,282,2586.0
T125,283,2015.0
T125,284,1292.0
T125,285,886.0
T125,286,461.0
T125,287,517.0
T125,288,271.0
T125,289,130.0
T125,290,87.0
T125,291,63.0
T125,292,37.0
T125,293,37.0
T125,294,30.0
T125,295,55.0
T125,296,54.0
T125,297,202.0
T125,298,453.0
T125,299,925.0
T125,300,1530.0
T125,301,2180.0
T125,302,2461.0
T125,303,2573.0
T125,304,2528.0
T125,305,2268.0
T125,306,1476.0
T125,307,747.0
T125,308,361.0
T125,309,252.0
T125,310,204.0
T125,311,362.0
T125,312,277.0
T125,313,138.0
T125,314,118.0
T125,315,118.0
T125,316,85.0
T125,317,28.0
T125,318,39.0
T125,319,36.0
T125,320,48.0
T125,321,81.0
T125,322,308.0
T125,323,654.0
T125,324,1199.0
T125,325,1699.0
T125,326,1959.0
T125,327,2204.0
T125,328,2150.0
T125,329,1580.0
T125,330,935.0
T125,331,373.0
T125,332,190.0
T125,333,150.0
T125,334,108.0
T125,335,74.0
T125,336,64.0
T125,337,43.0
T125,338,29.0
T125,339,15.0
T125,340,16.0
T125,341,11.0
T125,342,33.0
T125,343,54.0
T125,344,178.0
T125,345,513.0
T125,346,629.0
T125,347,962.0
T125,348,1258.0
T125,349,2523.0
T125,350,2925.0
T125,351,1707.0
T125,352,1885.0
T125,353,1824.0
T125,354,1517.0
T125,355,683.0
T125,356,416.0
T125,357,229.0
T125,358,142.0
T125,359,86.0
T125,360,65.0
T125,361,29.0
T125,362,31.0
T125,363,17.0
T125,364,14.0
T125,365,11.0
T125,366,19.0
T125,367,61.0
T125,368,198.0
T125,369,524.0
T125,370,636.0
T125,371,783.0
T125,372,1456.0
T125,373,2372.0
T125,374,2842.0
T125,375,1829.0
T125,376,1999.0
T125,377,1809.0
T125,378,1633.0
T125,379,932.0
T125,380,364.0
T125,381,247.0
T125,382,169.0
T125,383,126.0
T125,384,82.0
T125,385,47.0
T125,386,26.0
T125,387,27.0
T125,388,20.0
T125,389,10.0
T125,390,27.0
T125,391,70.0
T125,392,187.0
T125,393,577.0
T125,394,686.0
T125,395,871.0
T125,396,1324.0
T125,397,2524.0
T125,398,2984.0
T125,399,2004.0
T125,400,1774.0
T125,401,1791.0
T125,402,1689.0
T125,403,957.0
T125,404,392.0
T125,405,263.0
T125,406,166.0
T125,407,140.0
T125,408,108.0
T125,409,45.0
T125,410,45.0
T125,411,29.0
T125,412,30.0
T125,413,29.0
T125,414,27.0
T125,415,59.0
T125,416,188.0
T125,417,548.0
T125,418,717.0
T125,419,1032.0
T125,420,1487.0
T125,421,2777.0
T125,422,3219.0
T125,423,2434.0
T125,424,2173.0
T125,425,2011.0
T125,426,1982.0
T125,427,1406.0
T125,428,692.0
T125,429,384.0
T125,430,212.0
T125,431,115.0
T125,432,130.0
T125,433,63.0
T125,434,52.0
T125,435,23.0
T125,436,20.0
T125,437,24.0
T125,438,22.0
T125,439,69.0
T125,440,212.0
T125,441,544.0
T125,442,692.0
T125,443,1091.0
T125,444,1560.0
T125,445,2869.0
T125,446,3426.0
T125,447,2510.0
T125,448,2297.0
T125,449,2560.0
T125,450,2852.0
T125,451,2240.0
T125,452,1639.0
T125,453,1165.0
T125,454,494.0
T125,455,529.0
T125,456,249.0
T125,457,180.0
T125,458,160.0
T125,459,104.0
T125,460,60.0
T125,461,52.0
T125,462,49.0
T125,463,48.0
T125,464,48.0
T125,465,182.0
T125,466,487.0
T125,467,960.0
T125,468,1543.0
T125,469,2008.0
T125,470,2494.0
T125,471,2628.0
T125,472,2741.0
T125,473,2394.0
T125,474,1474.0
T125,475,749.0
T125,476,395.0
T125,477,234.0
T125,478,271.0
T125,479,332.0
T125,480,243.0
T125,481,177.0
T125,482,205.0
T125,483,194.0
T125,484,116.0
T125,485,68.0
T125,486,29.0
T125,487,45.0
T125,488,44.0
T125,489,95.0
T125,490,403.0
T125,491,786.0
T125,492,1232.0
T125,493,1725.0
T125,494,2039.0
T125,495,2247.0
T125,496,2192.0
T125,497,1831.0
T125,498,1013.0
T125,499,386.0
T125,500,217.0
T125,501,145.0
T125,502,85.0
T125,503,82.0
T125,504,41.0
T125,505,34.0
T125,506,41.0
T125,507,21.0
T125,508,24.0
T125,509,18.0
T125,510,19.0
T125,511,65.0
T125,512,189.0
T125,513,535.0
T125,514,738.0
T125,515,995.0
T125,516,1419.0
T125,517,2618.0
T125,518,3109.0
T125,519,2100.0
T125,520,1810.0
T125,521,1912.0
T125,522,1747.0
T125,523,771.0
T125,524,355.0
T125,525,247.0
T125,526,164.0
T125,527,84.0
T125,528,68.0
T125,529,43.0
T125,530,28.0
T125,531,15.0
T125,532,15.0
T125,533,20.0
T125,534,27.0
T125,535,80.0
T125,536,209.0
T125,537,569.0
T125,538,578.0
T125,539,942.0
T125,540,1233.0
T125,541,2416.0
T125,542,2806.0
T125,543,1869.0
T125,544,1790.0
T125,545,1751.0
T125,546,1690.0
T125,547,664.0
T125,548,331.0
T125,549,216.0
T125,550,183.0
T125,551,98.0
T125,552,90.0
T125,553,46.0
T125,554,21.0
T125,555,36.0
T125,556,17.0
T125,557,17.0
T125,558,22.0
T125,559,75.0
T125,560,180.0
