series,hour_num,value
T121,528,626827.0
T121,529,612245.0
T121,530,595252.0
T121,531,580615.0
T121,532,555358.0
T121,533,520626.0
T121,534,482683.0
T121,535,454304.0
T121,536,436168.0
T121,537,415795.0
T121,538,406300.0
T121,539,409161.0
T121,540,424138.0
T121,541,441406.0
T121,542,463051.0
T121,543,490118.0
T121,544,520310.0
T121,545,549883.0
T121,546,574450.0
T121,547,596705.0
T121,548,614234.0
T121,549,626075.0
T121,550,633433.0
T121,551,635539.0
T121,552,629677.0
T121,553,617416.0
T121,554,601304.0
T121,555,586388.0
T121,556,561309.0
T121,557,525942.0
T121,558,489229.0
T121,559,460166.0
T121,560,435088.0
T121,561,417946.0
T121,562,409653.0
T121,563,411877.0
T121,564,424032.0
T121,565,441814.0
T121,566,464636.0
T121,567,492013.0
T121,568,522584.0
T121,569,550947.0
T121,570,576168.0
T121,571,599541.0
T121,572,618284.0
T121,573,630393.0
T121,574,639085.0
T121,575,642445.0
T121,576,636545.0
T121,577,622181.0
T121,578,603308.0
T121,579,585760.0
T121,580,560369.0
T121,581,524180.0
T121,582,488268.0
T121,583,458256.0
T121,584,432748.0
T121,585,413745.0
T121,586,401158.0
T121,587,395873.0
T121,588,395568.0
T121,589,401320.0
T121,590,421611.0
T121,591,450860.0
T121,592,484596.0
T121,593,519031.0
T121,594,548394.0
T121,595,572517.0
T121,596,590308.0
T121,597,603923.0
T121,598,613366.0
T121,599,617450.0
T121,600,613533.0
T121,601,600836.0
T121,602,584086.0
T121,603,569181.0
T121,604,546307.0
T121,605,512815.0
T121,606,479537.0
T121,607,451167.0
T121,608,426091.0
T121,609,406942.0
T121,610,395437.0
T121,611,388670.0
T121,612,385459.0
T121,613,387558.0
T121,614,406738.0
T121,615,438999.0
T121,616,473740.0
T121,617,508442.0
T121,618,540578.0
T121,619,567230.0
T121,620,586559.0
T121,621,600347.0
T121,622,609935.0
T121,623,615955.0
T121,624,614712.0
T121,625,605653.0
T121,626,593543.0
T121,627,581200.0
T121,628,558014.0
T123,375,1010.0
T123,376,1212.0
T123,377,1037.0
T123,378,1087.0
T123,379,1240.0
T123,380,1329.0
T123,381,1549.0
T123,382,2107.0
T123,383,2215.0
T123,384,2327.0
T123,385,2296.0
T123,386,2197.0
T123,387,2287.0
T123,388,2135.0
T123,389,1918.0
T123,390,1760.0
T123,391,1547.0
T123,392,1375.0
T123,393,1072.0
T123,394,991.0
T123,395,904.0
T123,396,876.0
T123,397,869.0
T123,398,951.0
T123,399,967.0
T123,400,1271.0
T123,401,1152.0
T123,402,1417.0
T123,403,1445.0
T123,404,1675.0
T123,405,1750.0
T123,406,2071.0
T123,407,2219.0
T123,408,2155.0
T123,409,2236.0
T123,410,2119.0
T123,411,2102.0
T123,412,1871.0
T123,413,1435.0
T123,414,1282.0
T123,415,1117.0
T123,416,951.0
T123,417,821.0
T123,418,695.0
T123,419,527.0
T123,420,458.0
T123,421,432.0
T123,422,444.0
T123,423,450.0
T123,424,462.0
T123,425,662.0
T123,426,815.0
T123,427,1044.0
T123,428,1179.0
T123,429,1353.0
T123,430,1583.0
T123,431,1409.0
T123,432,1028.0
T123,433,1107.0
T123,434,1088.0
T123,435,1307.0
T123,436,1321.0
T123,437,1741.0
T123,438,1664.0
T123,439,1381.0
T123,440,1245.0
T123,441,1250.0
T123,442,1054.0
T123,443,943.0
T123,444,934.0
T123,445,794.0
T123,446,805.0
T123,447,702.0
T123,448,852.0
T123,449,981.0
T123,450,1407.0
T123,451,1462.0
T123,452,1651.0
T123,453,1654.0
T123,454,1999.0
T123,455,2213.0
T123,456,2264.0
T123,457,2286.0
T123,458,1973.0
T123,459,1892.0
T123,460,1889.0
T123,461,1886.0
T123,462,1659.0
T123,463,1416.0
T123,464,1298.0
T123,465,887.0
T123,466,831.0
T123,467,769.0
T123,468,649.0
T123,469,771.0
T123,470,843.0
T123,471,975.0
T123,472,1056.0
T123,473,1065.0
T123,474,1095.0
T123,475,1242.0
T123,476,1439.0
T123,477,1717.0
T123,478,2073.0
T123,479,2106.0
T123,480,2156.0
T123,481,2266.0
T123,482,2184.0
T123,483,2046.0
T123,484,1915.0
T123,485,1756.0
T123,486,1581.0
T123,487,1392.0
T123,488,1036.0
T123,489,741.0
T123,490,650.0
T123,491,642.0
T123,492,634.0
T123,493,654.0
T123,494,648.0
T123,495,799.0
T123,496,744.0
T123,497,761.0
T123,498,868.0
T123,499,925.0
T123,500,948.0
T123,501,999.0
T123,502,1378.0
T123,503,1620.0
T123,504,1632.0
T123,505,1604.0
T123,506,1709.0
T123,507,1620.0
T123,508,1600.0
T123,509,1636.0
T123,510,1479.0
T123,511,1075.0
T123,512,877.0
T123,513,701.0
T123,514,627.0
T123,515,583.0
T123,516,537.0
T123,517,599.0
T123,518,650.0
T123,519,710.0
T123,520,813.0
T123,521,835.0
T123,522,934.0
T123,523,946.0
T123,524,936.0
T123,525,914.0
T123,526,1125.0
T123,527,1349.0
T123,528,1324.0
T123,529,1476.0
T123,530,1433.0
T123,531,1607.0
T123,532,1521.0
T123,533,1714.0
T123,534,1553.0
T123,535,1190.0
T123,536,872.0
T123,537,597.0
T123,538,582.0
T123,539,547.0
T123,540,526.0
T123,541,609.0
T123,542,700.0
T123,543,975.0
T123,544,1036.0
T123,545,1060.0
T123,546,848.0
T123,547,842.0
T123,548,854.0
T123,549,827.0
T123,550,1079.0
T123,551,1169.0
T123,552,1332.0
T123,553,1534.0
T123,554,1591.0
T123,555,1500.0
T123,556,1496.0
T123,557,1719.0
T123,558,1311.0
T123,559,1197.0
T123,560,1112.0
T123,561,621.0
T123,562,528.0
T123,563,492.0
T123,564,463.0
T123,565,558.0
T123,566,625.0
T123,567,632.0
T123,568,720.0
T123,569,762.0
T123,570,831.0
T123,571,860.0
T123,572,804.0
T123,573,807.0
T123,574,898.0
T123,575,1140.0
T123,576,1154.0
T123,577,1524.0
T123,578,1633.0
T123,579,1586.0
T123,580,1401.0
T123,581,1452.0
T123,582,1331.0
T123,583,1192.0
T123,584,970.0
T123,585,597.0
T123,586,511.0
T123,587,465.0
T123,588,452.0
T123,589,520.0
T123,590,553.0
T123,591,646.0
T123,592,808.0
T123,593,790.0
T123,594,1024.0
T123,595,1130.0
T123,596,1184.0
T123,597,1067.0
T123,598,1045.0
T123,599,1206.0
T123,600,1400.0
T123,601,1470.0
T123,602,1568.0
T123,603,1609.0
T123,604,1553.0
T123,605,1482.0
T123,606,1298.0
T123,607,1214.0
T123,608,1145.0
T123,609,895.0
T123,610,747.0
T123,611,699.0
T123,612,681.0
T123,613,663.0
T123,614,664.0
T123,615,679.0
T123,616,721.0
T123,617,798.0
T123,618,882.0
T123,619,954.0
T123,620,1025.0
T123,621,1023.0
T123,622,1179.0
T123,623,1372.0
T123,624,1477.0
T123,625,1376.0
T123,626,1284.0
T123,627,1572.0
T123,628,1511.0
T125,375,1829.0
T125,376,1999.0
T125,377,1809.0
T125,378,1633.0
T125,379,932.0
T125,380,364.0
T125,381,247.0
T125,382,169.0
T125,383,126.0
T125,384,82.0
T125,385,47.0
T125,386,26.0
T125,387,27.0
T125,388,20.0
T125,389,10.0
T125,390,27.0
T125,391,70.0
T125,392,187.0
T125,393,577.0
T125,394,686.0
T125,395,871.0
T125,396,1324.0
T125,397,2524.0
T125,398,2984.0
T125,399,2004.0
T125,400,1774.0
T125,401,1791.0
T125,402,1689.0
T125,403,957.0
T125,404,392.0
T125,405,263.0
T125,406,166.0
T125,407,140.0
T125,408,108.0
T125,409,45.0
T125,410,45.0
T125,411,29.0
T125,412,30.0
T125,413,29.0
T125,414,27.0
T125,415,59.0
T125,416,188.0
T125,417,548.0
T125,418,717.0
T125,419,1032.0
T125,420,1487.0
T125,421,2777.0
T125,422,3219.0
T125,423,2434.0
T125,424,2173.0
T125,425,2011.0
T125,426,1982.0
T125,427,1406.0
T125,428,692.0
T125,429,384.0
T125,430,212.0
T125,431,115.0
T125,432,130.0
T125,433,63.0
T125,434,52.0
T125,435,23.0
T125,436,20.0
T125,437,24.0
T125,438,22.0
T125,439,69.0
T125,440,212.0
T125,441,544.0
T125,442,692.0
T125,443,1091.0
T125,444,1560.0
T125,445,2869.0
T125,446,3426.0
T125,447,2510.0
T125,448,2297.0
T125,449,2560.0
T125,450,2852.0
T125,451,2240.0
T125,452,1639.0
T125,453,1165.0
T125,454,494.0
T125,455,529.0
T125,456,249.0
T125,457,180.0
T125,458,160.0
T125,459,104.0
T125,460,60.0
T125,461,52.0
T125,462,49.0
T125,463,48.0
T125,464,48.0
T125,465,182.0
T125,466,487.0
T125,467,960.0
T125,468,1543.0
T125,469,2008.0
T125,470,2494.0
T125,471,2628.0
T125,472,2741.0
T125,473,2394.0
T125,474,1474.0
T125,475,749.0
T125,476,395.0
T125,477,234.0
T125,478,271.0
T125,479,332.0
T125,480,243.0
T125,481,177.0
T125,482,205.0
T125,483,194.0
T125,484,116.0
T125,485,68.0
T125,486,29.0
T125,487,45.0
T125,488,44.0
T125,489,95.0
T125,490,403.0
T125,491,786.0
T125,492,1232.0
T125,493,1725.0
T125,494,2039.0
T125,495,2247.0
T125,496,2192.0
T125,497,1831.0
T125,498,1013.0
T125,499,386.0
T125,500,217.0
T125,501,145.0
T125,502,85.0
T125,503,82.0
T125,504,41.0
T125,505,34.0
T125,506,41.0
T125,507,21.0
T125,508,24.0
T125,509,18.0
T125,510,19.0
T125,511,65.0
T125,512,189.0
T125,513,535.0
T125,514,738.0
T125,515,995.0
T125,516,1419.0
T125,517,2618.0
T125,518,3109.0
T125,519,2100.0
T125,520,1810.0
T125,521,1912.0
T125,522,1747.0
T125,523,771.0
T125,524,355.0
T125,525,247.0
T125,526,164.0
T125,527,84.0
T125,528,68.0
T125,529,43.0
T125,530,28.0
T125,531,15.0
T125,532,15.0
T125,533,20.0
T125,534,27.0
T125,535,80.0
T125,536,209.0
T125,537,569.0
T125,538,578.0
T125,539,942.0
T125,540,1233.0
T125,541,2416.0
T125,542,2806.0
T125,543,1869.0
T125,544,1790.0
T125,545,1751.0
T125,546,1690.0
T125,547,664.0
T125,548,331.0
T125,549,216.0
T125,550,183.0
T125,551,98.0
T125,552,90.0
T125,553,46.0
T125,554,21.0
T125,555,36.0
T125,556,17.0
T125,557,17.0
T125,558,22.0
T125,559,75.0
T125,560,180.0
T125,561,557.0
T125,562,601.0
T125,563,1083.0
T125,564,1493.0
T125,565,2732.0
T125,566,3122.0
T125,567,2308.0
T125,568,2206.0
T125,569,1883.0
T125,570,1859.0
T125,571,925.0
T125,572,470.0
T125,573,314.0
T125,574,183.0
T125,575,146.0
T125,576,84.0
T125,577,42.0
T125,578,32.0
T125,579,25.0
T125,580,18.0
T125,581,18.0
T125,582,25.0
T125,583,56.0
T125,584,205.0
T125,585,531.0
T125,586,877.0
T125,587,925.0
T125,588,1566.0
T125,589,2793.0
T125,590,3198.0
T125,591,2320.0
T125,592,2195.0
T125,593,2171.0
T125,594,2005.0
T125,595,1425.0
T125,596,788.0
T125,597,353.0
T125,598,198.0
T125,599,173.0
T125,600,122.0
T125,601,70.0
T125,602,70.0
T125,603,29.0
T125,604,26.0
T125,605,27.0
T125,606,31.0
T125,607,90.0
T125,608,187.0
T125,609,522.0
T125,610,729.0
T125,611,1007.0
T125,612,1453.0
T125,613,2937.0
T125,614,3274.0
T125,615,2613.0
T125,616,2471.0
T125,617,2535.0
T125,618,2729.0
T125,619,2153.0
T125,620,1393.0
T125,621,1020.0
T125,622,531.0
T125,623,356.0
T125,624,278.0
T125,625,196.0
T125,626,146.0
T125,627,73.0
T125,628,67.0
T130,375,856.0
T130,376,797.0
T130,377,688.0
T130,378,1151.0
T130,379,2821.0
T130,380,2313.0
T130,381,390.0
T130,382,463.0
T130,383,151.0
T130,384,133.0
T130,385,42.0
T130,386,30.0
T130,387,43.0
T130,388,42.0
T130,389,185.0
T130,390,704.0
T130,391,1069.0
T130,392,4147.0
T130,393,1323.0
T130,394,4227.0
T130,395,2365.0
T130,396,1700.0
T130,397,770.0
T130,398,758.0
T130,399,673.0
T130,400,254.0
T130,401,289.0
T130,402,621.0
T130,403,2031.0
T130,404,1855.0
T130,405,111.0
T130,406,117.0
T130,407,24.0
T130,408,17.0
T130,409,11.0
T130,410,11.0
T130,411,10.0
T130,412,21.0
T130,413,20.0
T130,414,57.0
T130,415,206.0
T130,416,319.0
T130,417,140.0
T130,418,123.0
T130,419,141.0
T130,420,263.0
T130,421,282.0
T130,422,270.0
T130,423,184.0
T130,424,221.0
T130,425,265.0
T130,426,351.0
T130,427,1275.0
T130,428,877.0
T130,429,100.0
T130,430,58.0
T130,431,293.0
T130,432,13.0
T130,433,16.0
T130,434,13.0
T130,435,36.0
T130,436,20.0
T130,437,15.0
T130,438,84.0
T130,439,198.0
T130,440,249.0
T130,441,105.0
T130,442,69.0
T130,443,249.0
T130,444,73.0
T130,445,228.0
T130,446,253.0
T130,447,149.0
T130,448,209.0
T130,449,130.0
T130,450,296.0
T130,451,245.0
T130,452,103.0
T130,453,30.0
T130,454,34.0
T130,455,38.0
T130,456,18.0
T130,457,12.0
T130,458,14.0
T130,459,11.0
T130,460,13.0
T130,461,11.0
T130,462,27.0
T130,463,167.0
T130,464,587.0
T130,465,319.0
T130,466,177.0
T130,467,107.0
T130,468,117.0
T130,469,147.0
T130,470,210.0
T130,471,142.0
T130,472,132.0
T130,473,118.0
T130,474,269.0
T130,475,238.0
T130,476,152.0
T130,477,35.0
T130,478,64.0
T130,479,30.0
T130,480,15.0
T130,481,10.0
T130,482,12.0
T130,483,10.0
T130,484,11.0
T130,485,20.0
T130,486,37.0
T130,487,66.0
T130,488,259.0
T130,489,167.0
T130,490,126.0
T130,491,81.0
T130,492,224.0
T130,493,113.0
T130,494,197.0
T130,495,122.0
T130,496,138.0
T130,497,67.0
T130,498,243.0
T130,499,247.0
T130,500,118.0
T130,501,28.0
T130,502,62.0
T130,503,41.0
T130,504,31.0
T130,505,17.0
T130,506,26.0
T130,507,21.0
T130,508,13.0
T130,509,11.0
T130,510,19.0
T130,511,52.0
T130,512,306.0
T130,513,111.0
T130,514,114.0
T130,515,121.0
T130,516,278.0
T130,517,149.0
T130,518,331.0
T130,519,270.0
T130,520,500.0
T130,521,98.0
T130,522,396.0
T130,523,203.0
T130,524,240.0
T130,525,32.0
T130,526,73.0
T130,527,76.0
T130,528,59.0
T130,529,17.0
T130,530,17.0
T130,531,14.0
T130,532,19.0
T130,533,10.0
T130,534,16.0
T130,535,22.0
T130,536,96.0
T130,537,36.0
T130,538,115.0
T130,539,128.0
T130,540,410.0
T130,541,38.0
T130,542,241.0
T130,543,329.0
T130,544,652.0
T130,545,55.0
T130,546,311.0
T130,547,215.0
T130,548,199.0
T130,549,25.0
T130,550,97.0
T130,551,96.0
T130,552,72.0
T130,553,10.0
T130,554,23.0
T130,555,28.0
T130,556,29.0
T130,557,10.0
T130,558,50.0
T130,559,44.0
T130,560,132.0
T130,561,26.0
T130,562,174.0
T130,563,222.0
T130,564,719.0
T130,565,27.0
T130,566,474.0
T130,567,468.0
T130,568,921.0
T130,569,37.0
T130,570,311.0
T130,571,232.0
T130,572,193.0
T130,573,13.0
T130,574,95.0
T130,575,62.0
T130,576,25.0
T130,577,10.0
T130,578,15.0
T130,579,15.0
T130,580,13.0
T130,581,11.0
T130,582,21.0
T130,583,138.0
T130,584,253.0
T130,585,367.0
T130,586,112.0
T130,587,104.0
T130,588,177.0
T130,589,437.0
T130,590,352.0
T130,591,334.0
T130,592,209.0
T130,593,366.0
T130,594,390.0
T130,595,385.0
T130,596,214.0
T130,597,152.0
T130,598,85.0
T130,599,56.0
T130,600,39.0
T130,601,14.0
T130,602,10.0
T130,603,10.0
T130,604,67.0
T130,605,18.0
T130,606,22.0
T130,607,93.0
T130,608,257.0
T130,609,464.0
T130,610,119.0
T130,611,146.0
T130,612,174.0
T130,613,477.0
T130,614,437.0
T130,615,192.0
T130,616,179.0
T130,617,399.0
T130,618,402.0
T130,619,350.0
T130,620,170.0
T130,621,135.0
T130,622,59.0
T130,623,55.0
T130,624,29.0
T130,625,19.0
T130,626,13.0
T130,627,11.0
T130,628,10.0
T131,375,71.0
T131,376,116.0
T131,377,83.0
T131,378,165.0
T131,379,85.0
T131,380,55.0
T131,381,25.0
T131,382,35.0
T131,383,23.0
T131,384,13.0
T131,385,12.0
T131,386,10.0
T131,387,10.0
T131,388,11.0
T131,389,10.0
T131,390,18.0
T131,391,107.0
T131,392,83.0
T131,393,117.0
T131,394,74.0
T131,395,43.0
T131,396,48.0
T131,397,123.0
T131,398,89.0
T131,399,68.0
T131,400,119.0
T131,401,111.0
T131,402,144.0
T131,403,86.0
T131,404,57.0
T131,405,34.0
T131,406,30.0
T131,407,21.0
T131,408,34.0
T131,409,12.0
T131,410,11.0
T131,411,10.0
T131,412,10.0
T131,413,14.0
T131,414,16.0
T131,415,98.0
T131,416,98.0
T131,417,117.0
T131,418,71.0
T131,419,50.0
T131,420,69.0
T131,421,143.0
T131,422,114.0
T131,423,75.0
T131,424,119.0
T131,425,98.0
T131,426,162.0
T131,427,93.0
T131,428,67.0
T131,429,44.0
T131,430,49.0
T131,431,22.0
T131,432,19.0
T131,433,10.0
T131,434,10.0
T131,435,10.0
T131,436,10.0
T131,437,10.0
T131,438,20.0
T131,439,86.0
T131,440,85.0
T131,441,141.0
T131,442,78.0
T131,443,60.0
T131,444,82.0
T131,445,96.0
T131,446,118.0
T131,447,91.0
T131,448,121.0
T131,449,124.0
T131,450,142.0
T131,451,130.0
T131,452,104.0
T131,453,43.0
T131,454,37.0
T131,455,157.0
T131,456,23.0
T131,457,20.0
T131,458,14.0
T131,459,13.0
T131,460,21.0
T131,461,11.0
T131,462,14.0
T131,463,24.0
T131,464,22.0
T131,465,33.0
T131,466,39.0
T131,467,62.0
T131,468,66.0
T131,469,68.0
T131,470,72.0
T131,471,84.0
T131,472,57.0
T131,473,55.0
T131,474,70.0
T131,475,67.0
T131,476,64.0
T131,477,29.0
T131,478,87.0
T131,479,46.0
T131,480,38.0
T131,481,33.0
T131,482,20.0
T131,483,12.0
T131,484,20.0
T131,485,11.0
T131,486,11.0
T131,487,14.0
T131,488,23.0
T131,489,52.0
T131,490,61.0
T131,491,97.0
T131,492,71.0
T131,493,127.0
T131,494,100.0
T131,495,107.0
T131,496,63.0
T131,497,55.0
T131,498,56.0
T131,499,31.0
T131,500,20.0
T131,501,29.0
T131,502,14.0
T131,503,12.0
T131,504,13.0
T131,505,10.0
T131,506,10.0
T131,507,10.0
T131,508,10.0
T131,509,11.0
T131,510,22.0
T131,511,99.0
T131,512,77.0
T131,513,139.0
T131,514,62.0
T131,515,52.0
T131,516,72.0
T131,517,150.0
T131,518,134.0
T131,519,69.0
T131,520,111.0
T131,521,95.0
T131,522,154.0
T131,523,110.0
T131,524,48.0
T131,525,33.0
T131,526,27.0
T131,527,17.0
T131,528,14.0
T131,529,10.0
T131,530,10.0
T131,531,10.0
T131,532,10.0
T131,533,10.0
T131,534,21.0
T131,535,91.0
T131,536,104.0
T131,537,152.0
T131,538,54.0
T131,539,37.0
T131,540,54.0
T131,541,118.0
T131,542,115.0
T131,543,55.0
T131,544,118.0
T131,545,101.0
T131,546,168.0
T131,547,77.0
T131,548,37.0
T131,549,26.0
T131,550,15.0
T131,551,15.0
T131,552,16.0
T131,553,10.0
T131,554,14.0
T131,555,12.0
T131,556,10.0
T131,557,10.0
T131,558,23.0
T131,559,111.0
T131,560,91.0
T131,561,140.0
T131,562,67.0
T131,563,66.0
T131,564,57.0
T131,565,139.0
T131,566,115.0
T131,567,90.0
T131,568,118.0
T131,569,116.0
T131,570,146.0
T131,571,98.0
T131,572,48.0
T131,573,38.0
T131,574,33.0
T131,575,15.0
T131,576,20.0
T131,577,14.0
T131,578,12.0
T131,579,10.0
T131,580,13.0
T131,581,11.0
T131,582,20.0
T131,583,84.0
T131,584,84.0
T131,585,134.0
T131,586,80.0
T131,587,52.0
T131,588,76.0
T131,589,142.0
T131,590,98.0
T131,591,63.0
T131,592,106.0
T131,593,111.0
T131,594,158.0
T131,595,109.0
T131,596,65.0
T131,597,28.0
T131,598,22.0
T131,599,21.0
T131,600,20.0
T131,601,12.0
T131,602,10.0
T131,603,12.0
T131,604,10.0
T131,605,11.0
T131,606,22.0
T131,607,97.0
T131,608,94.0
T131,609,140.0
T131,610,67.0
T131,611,62.0
T131,612,76.0
T131,613,108.0
T131,614,117.0
T131,615,82.0
T131,616,115.0
T131,617,117.0
T131,618,149.0
T131,619,110.0
T131,620,67.0
T131,621,27.0
T131,622,44.0
T131,623,42.0
T131,624,34.0
T131,625,20.0
T131,626,10.0
T131,627,15.0
T131,628,15.0
T134,375,105.0
T134,376,77.0
T134,377,86.0
T134,378,80.0
T134,379,86.0
T134,380,44.0
T134,381,48.0
T134,382,41.0
T134,383,38.0
T134,384,16.0
T134,385,10.0
T134,386,18.0
T134,387,12.0
T134,388,16.0
T134,389,10.0
T134,390,10.0
T134,391,30.0
T134,392,43.0
T134,393,42.0
T134,394,39.0
T134,395,39.0
T134,396,55.0
T134,397,144.0
T134,398,126.0
T134,399,99.0
T134,400,103.0
T134,401,70.0
T134,402,65.0
T134,403,56.0
T134,404,50.0
T134,405,75.0
T134,406,32.0
T134,407,43.0
T134,408,11.0
T134,409,13.0
T134,410,14.0
T134,411,17.0
T134,412,10.0
T134,413,10.0
T134,414,11.0
T134,415,18.0
T134,416,23.0
T134,417,31.0
T134,418,40.0
T134,419,56.0
T134,420,98.0
T134,421,167.0
T134,422,220.0
T134,423,126.0
T134,424,106.0
T134,425,73.0
T134,426,63.0
T134,427,61.0
T134,428,75.0
T134,429,58.0
T134,430,47.0
T134,431,37.0
T134,432,14.0
T134,433,10.0
T134,434,12.0
T134,435,17.0
T134,436,10.0
T134,437,12.0
T134,438,11.0
T134,439,24.0
T134,440,25.0
T134,441,34.0
T134,442,29.0
T134,443,55.0
T134,444,100.0
T134,445,191.0
T134,446,231.0
T134,447,162.0
T134,448,133.0
T134,449,125.0
T134,450,186.0
T134,451,238.0
T134,452,242.0
T134,453,158.0
T134,454,149.0
T134,455,187.0
T134,456,76.0
T134,457,44.0
T134,458,18.0
T134,459,22.0
T134,460,12.0
T134,461,12.0
T134,462,13.0
T134,463,12.0
T134,464,16.0
T134,465,32.0
T134,466,36.0
T134,467,60.0
T134,468,126.0
T134,469,161.0
T134,470,110.0
T134,471,115.0
T134,472,139.0
T134,473,141.0
T134,474,278.0
T134,475,383.0
T134,476,575.0
T134,477,239.0
T134,478,269.0
T134,479,277.0
T134,480,168.0
T134,481,44.0
T134,482,62.0
T134,483,23.0
T134,484,14.0
T134,485,12.0
T134,486,10.0
T134,487,13.0
T134,488,19.0
T134,489,44.0
T134,490,92.0
T134,491,235.0
T134,492,479.0
T134,493,595.0
T134,494,543.0
T134,495,529.0
T134,496,338.0
T134,497,312.0
T134,498,218.0
T134,499,97.0
T134,500,95.0
T134,501,49.0
T134,502,23.0
T134,503,10.0
T134,504,12.0
T134,505,11.0
T134,506,13.0
T134,507,10.0
T134,508,10.0
T134,509,10.0
T134,510,12.0
T134,511,15.0
T134,512,21.0
T134,513,30.0
T134,514,29.0
T134,515,89.0
T134,516,95.0
T134,517,147.0
T134,518,197.0
T134,519,167.0
T134,520,136.0
T134,521,114.0
T134,522,99.0
T134,523,84.0
T134,524,66.0
T134,525,78.0
T134,526,56.0
T134,527,46.0
T134,528,15.0
T134,529,12.0
T134,530,10.0
T134,531,10.0
T134,532,10.0
T134,533,10.0
T134,534,10.0
T134,535,26.0
T134,536,25.0
T134,537,31.0
T134,538,40.0
T134,539,36.0
T134,540,53.0
T134,541,161.0
T134,542,110.0
T134,543,80.0
T134,544,82.0
T134,545,109.0
T134,546,76.0
T134,547,27.0
T134,548,52.0
T134,549,49.0
T134,550,28.0
T134,551,33.0
T134,552,15.0
T134,553,11.0
T134,554,10.0
T134,555,10.0
T134,556,10.0
T134,557,10.0
T134,558,12.0
T134,559,19.0
T134,560,19.0
T134,561,45.0
T134,562,27.0
T134,563,68.0
T134,564,64.0
T134,565,200.0
T134,566,164.0
T134,567,133.0
T134,568,71.0
T134,569,60.0
T134,570,110.0
T134,571,105.0
T134,572,78.0
T134,573,39.0
T134,574,77.0
T134,575,28.0
T134,576,11.0
T134,577,10.0
T134,578,10.0
T134,579,10.0
T134,580,10.0
T134,581,10.0
T134,582,10.0
T134,583,18.0
T134,584,27.0
T134,585,46.0
T134,586,39.0
T134,587,80.0
T134,588,80.0
T134,589,191.0
T134,590,232.0
T134,591,184.0
T134,592,87.0
T134,593,118.0
T134,594,132.0
T134,595,110.0
T134,596,106.0
T134,597,54.0
T134,598,53.0
T134,599,33.0
T134,600,14.0
T134,601,10.0
T134,602,19.0
T134,603,10.0
T134,604,10.0
T134,605,10.0
T134,606,12.0
T134,607,20.0
T134,608,19.0
T134,609,39.0
T134,610,52.0
T134,611,58.0
T134,612,81.0
T134,613,212.0
T134,614,226.0
T134,615,162.0
T134,616,161.0
T134,617,118.0
T134,618,157.0
T134,619,160.0
T134,620,184.0
T134,621,172.0
T134,622,217.0
T134,623,109.0
T134,624,53.0
T134,625,26.0
T134,626,11.0
T134,627,15.0
T134,628,11.0
T137,375,377.0
T137,376,433.0
T137,377,563.0
T137,378,972.0
T137,379,576.0
T137,380,360.0
T137,381,302.0
T137,382,359.0
T137,383,231.0
T137,384,158.0
T137,385,55.0
T137,386,35.0
T137,387,14.0
T137,388,21.0
T137,389,31.0
T137,390,47.0
T137,391,150.0
T137,392,359.0
T137,393,790.0
T137,394,413.0
T137,395,291.0
T137,396,403.0
T137,397,549.0
T137,398,702.0
T137,399,498.0
T137,400,536.0
T137,401,543.0
T137,402,1046.0
T137,403,702.0
T137,404,558.0
T137,405,241.0
T137,406,289.0
T137,407,355.0
T137,408,190.0
T137,409,66.0
T137,410,36.0
T137,411,22.0
T137,412,24.0
T137,413,45.0
T137,414,56.0
T137,415,170.0
T137,416,355.0
T137,417,764.0
T137,418,404.0
T137,419,494.0
T137,420,342.0
T137,421,733.0
T137,422,659.0
T137,423,555.0
T137,424,529.0
T137,425,593.0
T137,426,1040.0
T137,427,568.0
T137,428,393.0
T137,429,275.0
T137,430,367.0
T137,431,166.0
T137,432,201.0
T137,433,92.0
T137,434,49.0
T137,435,29.0
T137,436,17.0
T137,437,46.0
T137,438,62.0
T137,439,121.0
T137,440,333.0
T137,441,690.0
T137,442,370.0
T137,443,300.0
T137,444,367.0
T137,445,481.0
T137,446,589.0
T137,447,456.0
T137,448,498.0
T137,449,583.0
T137,450,949.0
T137,451,644.0
T137,452,462.0
T137,453,417.0
T137,454,451.0
T137,455,378.0
T137,456,385.0
T137,457,335.0
T137,458,91.0
T137,459,95.0
T137,460,67.0
T137,461,69.0
T137,462,75.0
T137,463,66.0
T137,464,84.0
T137,465,130.0
T137,466,221.0
T137,467,293.0
T137,468,268.0
T137,469,376.0
T137,470,339.0
T137,471,477.0
T137,472,402.0
T137,473,435.0
T137,474,429.0
T137,475,386.0
T137,476,351.0
T137,477,347.0
T137,478,353.0
T137,479,388.0
T137,480,370.0
T137,481,331.0
T137,482,213.0
T137,483,139.0
T137,484,87.0
T137,485,68.0
T137,486,59.0
T137,487,56.0
T137,488,98.0
T137,489,129.0
T137,490,126.0
T137,491,253.0
T137,492,322.0
T137,493,365.0
T137,494,392.0
T137,495,450.0
T137,496,414.0
T137,497,453.0
T137,498,353.0
T137,499,336.0
T137,500,327.0
T137,501,200.0
T137,502,189.0
T137,503,165.0
T137,504,142.0
T137,505,56.0
T137,506,25.0
T137,507,18.0
T137,508,21.0
T137,509,50.0
T137,510,50.0
T137,511,134.0
T137,512,304.0
T137,513,723.0
T137,514,334.0
T137,515,230.0
T137,516,318.0
T137,517,565.0
T137,518,645.0
