StockCode,InvoiceDate,Quantity,Sales
22355,2011-10-08,0.0,0.0
22355,2011-10-09,-9.0,-7.65
22355,2011-10-10,12.0,10.98
22355,2011-10-11,91.0,202.78
22355,2011-10-12,29.0,26.99
22355,2011-10-13,18.0,15.3
22355,2011-10-14,121.0,217.16
22355,2011-10-15,0.0,0.0
22355,2011-10-16,10.0,8.5
22355,2011-10-17,4.0,6.52
22355,2011-10-18,129.0,258.5
22355,2011-10-19,25.0,21.25
22355,2011-10-20,30.0,25.5
22355,2011-10-21,84.0,206.64
22355,2011-10-22,0.0,0.0
22355,2011-10-23,44.0,37.4
22355,2011-10-24,147.0,117.41
22355,2011-10-25,112.0,232.05
22355,2011-10-26,32.0,27.2
22355,2011-10-27,21.0,18.63
22355,2011-10-28,72.0,177.12
22355,2011-10-29,0.0,0.0
22355,2011-10-30,51.0,43.35
22355,2011-10-31,75.0,156.3
22355,2011-11-01,14.0,11.9
22355,2011-11-02,2.0,3.26
22355,2011-11-03,34.0,30.46
22355,2011-11-04,141.0,300.75
22355,2011-11-05,0.0,0.0
22355,2011-11-06,8.0,6.8
22355,2011-11-07,0.0,0.0
22355,2011-11-08,127.0,260.02
22355,2011-11-09,20.0,17.0
22355,2011-11-10,122.0,91.48
22355,2011-11-11,172.0,318.32
22355,2011-11-12,0.0,0.0
22355,2011-11-13,29.0,24.65
22355,2011-11-14,27.0,26.07
22355,2011-11-15,120.0,254.7
22355,2011-11-16,12.0,14.1
22355,2011-11-17,2.0,3.26
22355,2011-11-18,259.0,580.54
22355,2011-11-19,0.0,0.0
22355,2011-11-20,21.0,17.85
22355,2011-11-21,13.0,11.83
22355,2011-11-22,305.0,539.95
22355,2011-11-23,2.0,1.7
22355,2011-11-24,16.0,17.5
22355,2011-11-25,261.0,559.07
22355,2011-11-26,0.0,0.0
22355,2011-11-27,74.0,182.04
22355,2011-11-28,45.0,42.15
22386,2011-05-31,25.0,52.0
22386,2011-06-01,13.0,29.09
22386,2011-06-02,326.0,597.23
22386,2011-06-03,10.0,20.8
22386,2011-06-04,0.0,0.0
22386,2011-06-05,26.0,54.08
22386,2011-06-06,122.0,221.81
22386,2011-06-07,43.0,93.54
22386,2011-06-08,93.0,242.64
22386,2011-06-09,50.0,104.0
22386,2011-06-10,119.0,236.97
22386,2011-06-11,0.0,0.0
22386,2011-06-12,51.0,106.08
22386,2011-06-13,67.0,143.46
22386,2011-06-14,20.0,45.7
22386,2011-06-15,36.0,97.43
22386,2011-06-16,117.0,212.41
22386,2011-06-17,0.0,0.0
22386,2011-06-18,0.0,0.0
22386,2011-06-19,3.0,6.24
22386,2011-06-20,367.0,700.96
22386,2011-06-21,125.0,237.15
22386,2011-06-22,33.0,68.64
22386,2011-06-23,26.0,54.08
22386,2011-06-24,50.0,104.0
22386,2011-06-25,0.0,0.0
22386,2011-06-26,10.0,20.8
22386,2011-06-27,120.0,236.1
22386,2011-06-28,116.0,224.58
22386,2011-06-29,39.0,81.41
22386,2011-06-30,130.0,237.4
22386,2011-07-01,46.0,118.23
22386,2011-07-02,0.0,0.0
22386,2011-07-03,4.0,8.32
22386,2011-07-04,9.0,28.97
22386,2011-07-05,51.0,120.43
22386,2011-07-06,13.0,29.09
22386,2011-07-07,212.0,382.96
22386,2011-07-08,169.0,377.87
22386,2011-07-09,0.0,0.0
22386,2011-07-10,0.0,0.0
22386,2011-07-11,10.0,20.8
22386,2011-07-12,115.0,232.75
22386,2011-07-13,51.0,120.43
22386,2011-07-14,11.0,22.88
22386,2011-07-15,13.0,29.09
22386,2011-07-16,0.0,0.0
22386,2011-07-17,115.0,210.2
22386,2011-07-18,41.0,118.08
22386,2011-07-19,140.0,253.5
22386,2011-07-20,25.0,52.0
22386,2011-07-21,44.0,99.72
22386,2011-07-22,25.0,52.0
22386,2011-07-23,0.0,0.0
22386,2011-07-24,32.0,66.56
22386,2011-07-25,75.0,156.0
22386,2011-07-26,12.0,24.96
22386,2011-07-27,137.0,262.11
22386,2011-07-28,126.0,228.08
22386,2011-07-29,31.0,64.48
22386,2011-07-30,0.0,0.0
22386,2011-07-31,22.0,45.76
22386,2011-08-01,34.0,72.77
22386,2011-08-02,22.0,49.86
22386,2011-08-03,21.0,43.68
22386,2011-08-04,135.0,255.9
22386,2011-08-05,160.0,298.8
22386,2011-08-06,0.0,0.0
22386,2011-08-07,10.0,20.8
22386,2011-08-08,18.0,43.59
22386,2011-08-09,76.0,162.18
22386,2011-08-10,160.0,303.8
22386,2011-08-11,246.0,656.93
22386,2011-08-12,12.0,29.06
22386,2011-08-13,0.0,0.0
22386,2011-08-14,39.0,81.12
22386,2011-08-15,22.0,45.76
22386,2011-08-16,25.0,52.0
22386,2011-08-17,135.0,296.9
22386,2011-08-18,171.0,322.68
22386,2011-08-19,30.0,62.4
22386,2011-08-20,0.0,0.0
22386,2011-08-21,203.0,364.24
22386,2011-08-22,86.0,178.88
22386,2011-08-23,60.0,124.8
22386,2011-08-24,429.0,826.77
22386,2011-08-25,8.0,26.89
22386,2011-08-26,20.0,41.6
22386,2011-08-27,0.0,0.0
22386,2011-08-28,16.0,33.28
22386,2011-08-29,0.0,0.0
22386,2011-08-30,15.0,59.9
22386,2011-08-31,128.0,274.14
22386,2011-09-01,34.0,64.92
22386,2011-09-02,48.0,126.49
22386,2011-09-03,0.0,0.0
22386,2011-09-04,23.0,47.84
22386,2011-09-05,143.0,268.44
22386,2011-09-06,111.0,201.88
22386,2011-09-07,185.0,417.3
22386,2011-09-08,74.0,153.92
22386,2011-09-09,27.0,70.51
22386,2011-09-10,0.0,0.0
22386,2011-09-11,117.0,214.36
22386,2011-09-12,2.0,4.16
22386,2011-09-13,337.0,634.46
22386,2011-09-14,30.0,62.4
22386,2011-09-15,50.0,142.95
22386,2011-09-16,50.0,122.45
22386,2011-09-17,0.0,0.0
22386,2011-09-18,9.0,18.72
22386,2011-09-19,136.0,253.88
22386,2011-09-20,235.0,470.0
22386,2011-09-21,29.0,72.62
22386,2011-09-22,157.0,288.86
22386,2011-09-23,222.0,428.36
22386,2011-09-24,0.0,0.0
22386,2011-09-25,30.0,62.4
22386,2011-09-26,40.0,83.2
22386,2011-09-27,109.0,216.17
22386,2011-09-28,233.0,420.84
22386,2011-09-29,252.0,462.16
22386,2011-09-30,28.0,74.64
22386,2011-10-01,0.0,0.0
22386,2011-10-02,3.0,6.24
22386,2011-10-03,2.0,4.16
22386,2011-10-04,64.0,170.02
22386,2011-10-05,212.0,382.96
22386,2011-10-06,942.0,1698.36
22386,2011-10-07,407.0,727.29
22386,2011-10-08,0.0,0.0
22386,2011-10-09,20.0,41.6
22386,2011-10-10,123.0,249.39
22386,2011-10-11,32.0,66.56
22386,2011-10-12,21.0,51.88
22386,2011-10-13,36.0,83.08
22386,2011-10-14,25.0,52.0
22386,2011-10-15,0.0,0.0
22386,2011-10-16,0.0,0.0
22386,2011-10-17,263.0,505.44
22386,2011-10-18,47.0,97.76
22386,2011-10-19,20.0,58.0
22386,2011-10-20,4.0,8.32
22386,2011-10-21,0.0,0.0
22386,2011-10-22,0.0,0.0
22386,2011-10-23,0.0,0.0
22386,2011-10-24,135.0,276.4
22386,2011-10-25,41.0,85.28
22386,2011-10-26,49.0,128.57
22386,2011-10-27,0.0,0.0
22386,2011-10-28,411.0,738.88
22386,2011-10-29,0.0,0.0
22386,2011-10-30,3.0,6.24
22386,2011-10-31,40.0,130.35
22386,2011-11-01,42.0,87.65
22386,2011-11-02,111.0,203.93
22386,2011-11-03,20.0,41.6
22386,2011-11-04,13.0,47.54
22386,2011-11-05,0.0,0.0
22386,2011-11-06,82.0,161.86
22386,2011-11-07,35.0,87.15
22386,2011-11-08,71.0,186.63
22386,2011-11-09,154.0,299.52
22386,2011-11-10,18.0,37.44
22386,2011-11-11,114.0,216.32
22386,2011-11-12,0.0,0.0
22386,2011-11-13,24.0,64.27
22386,2011-11-14,321.0,578.73
22386,2011-11-15,20.0,46.28
22386,2011-11-16,76.0,174.48
22386,2011-11-17,32.0,66.56
22386,2011-11-18,31.0,64.48
22386,2011-11-19,0.0,0.0
22386,2011-11-20,40.0,101.65
22386,2011-11-21,25.0,52.0
22386,2011-11-22,2.0,6.21
22386,2011-11-23,29.0,82.87
22386,2011-11-24,33.0,85.04
22386,2011-11-25,142.0,290.96
22386,2011-11-26,0.0,0.0
22386,2011-11-27,22.0,45.76
22386,2011-11-28,11.0,24.93
22411,2011-05-31,12.0,29.06
22411,2011-06-01,4.0,12.42
22411,2011-06-02,25.0,76.6
22411,2011-06-03,12.0,24.96
22411,2011-06-04,0.0,0.0
22411,2011-06-05,31.0,64.48
22411,2011-06-06,12.0,27.01
22411,2011-06-07,40.0,85.25
22411,2011-06-08,78.0,297.54
22411,2011-06-09,23.0,49.89
22411,2011-06-10,10.0,41.3
22411,2011-06-11,0.0,0.0
22411,2011-06-12,25.0,52.0
22411,2011-06-13,31.0,87.03
22411,2011-06-14,15.0,33.25
22411,2011-06-15,64.0,159.77
22411,2011-06-16,20.0,45.7
22411,2011-06-17,12.0,24.96
22411,2011-06-18,0.0,0.0
22411,2011-06-19,2.0,4.16
22411,2011-06-20,41.0,128.33
22411,2011-06-21,140.0,288.36
22411,2011-06-22,4.0,8.32
22411,2011-06-23,13.0,27.04
22411,2011-06-24,1.0,2.08
22411,2011-06-25,0.0,0.0
22411,2011-06-26,20.0,41.6
22411,2011-06-27,25.0,103.25
22411,2011-06-28,112.0,222.41
22411,2011-06-29,100.0,179.0
22411,2011-06-30,21.0,43.68
22411,2011-07-01,21.0,55.98
22411,2011-07-02,0.0,0.0
22411,2011-07-03,10.0,20.8
22411,2011-07-04,43.0,138.64
22411,2011-07-05,54.0,151.27
22411,2011-07-06,22.0,47.81
22411,2011-07-07,29.0,66.47
22411,2011-07-08,49.0,181.87
22411,2011-07-09,0.0,0.0
22411,2011-07-10,1.0,2.08
22411,2011-07-11,11.0,24.93
22411,2011-07-12,14.0,57.82
22411,2011-07-13,50.0,120.4
22411,2011-07-14,18.0,37.44
22411,2011-07-15,0.0,0.0
22411,2011-07-16,0.0,0.0
22411,2011-07-17,0.0,0.0
22411,2011-07-18,28.0,105.39
22411,2011-07-19,40.0,71.6
22411,2011-07-20,78.0,162.24
22411,2011-07-21,48.0,136.74
22411,2011-07-22,20.0,41.6
22411,2011-07-23,0.0,0.0
22411,2011-07-24,101.0,181.08
22411,2011-07-25,33.0,74.79
22411,2011-07-26,6.0,12.48
22411,2011-07-27,41.0,87.33
22411,2011-07-28,12.0,27.01
22411,2011-07-29,21.0,43.68
22411,2011-07-30,0.0,0.0
22411,2011-07-31,5.0,10.4
22411,2011-08-01,38.0,83.14
22411,2011-08-02,11.0,24.93
22411,2011-08-03,55.0,114.4
22411,2011-08-04,256.0,478.58
22411,2011-08-05,40.0,87.3
22411,2011-08-06,0.0,0.0
22411,2011-08-07,10.0,20.8
22411,2011-08-08,16.0,39.43
22411,2011-08-09,10.0,20.8
22411,2011-08-10,12.0,27.01
22411,2011-08-11,187.0,476.81
22411,2011-08-12,10.0,20.8
22411,2011-08-13,0.0,0.0
22411,2011-08-14,4.0,8.32
22411,2011-08-15,46.0,95.68
22411,2011-08-16,50.0,104.0
22411,2011-08-17,155.0,293.4
22411,2011-08-18,80.0,166.4
22411,2011-08-19,20.0,41.6
22411,2011-08-20,0.0,0.0
22411,2011-08-21,12.0,24.96
22411,2011-08-22,62.0,128.96
22411,2011-08-23,30.0,62.4
22411,2011-08-24,150.0,350.75
22411,2011-08-25,40.0,95.5
22411,2011-08-26,30.0,62.4
22411,2011-08-27,0.0,0.0
22411,2011-08-28,0.0,0.0
22411,2011-08-29,0.0,0.0
22411,2011-08-30,19.0,51.82
22411,2011-08-31,28.0,95.14
22411,2011-09-01,73.0,146.04
22411,2011-09-02,22.0,80.61
22411,2011-09-03,0.0,0.0
22411,2011-09-04,13.0,27.04
22411,2011-09-05,25.0,58.15
22411,2011-09-06,28.0,58.24
22411,2011-09-07,167.0,392.16
22411,2011-09-08,16.0,39.43
22411,2011-09-09,33.0,74.79
22411,2011-09-10,0.0,0.0
22411,2011-09-11,15.0,31.2
22411,2011-09-12,41.0,85.28
22411,2011-09-13,155.0,334.4
22411,2011-09-14,22.0,45.76
22411,2011-09-15,35.0,99.45
22411,2011-09-16,70.0,186.6
22411,2011-09-17,0.0,0.0
22411,2011-09-18,12.0,24.96
22411,2011-09-19,120.0,220.6
22411,2011-09-20,168.0,418.84
22411,2011-09-21,129.0,249.57
22411,2011-09-22,50.0,98.2
22411,2011-09-23,55.0,145.15
22411,2011-09-24,0.0,0.0
22411,2011-09-25,30.0,62.4
22411,2011-09-26,120.0,220.6
22411,2011-09-27,57.0,194.41
22411,2011-09-28,247.0,458.16
22411,2011-09-29,10.0,20.8
22411,2011-09-30,51.0,136.83
22411,2011-10-01,0.0,0.0
22411,2011-10-02,4.0,8.32
22411,2011-10-03,0.0,0.0
22411,2011-10-04,16.0,43.53
22411,2011-10-05,5.0,14.5
22411,2011-10-06,40.0,83.2
22411,2011-10-07,1.0,3.24
22411,2011-10-08,0.0,0.0
22411,2011-10-09,17.0,35.36
22411,2011-10-10,38.0,113.89
22411,2011-10-11,11.0,22.88
22411,2011-10-12,112.0,206.01
22411,2011-10-13,64.0,161.82
22411,2011-10-14,22.0,47.81
22411,2011-10-15,0.0,0.0
22411,2011-10-16,2.0,4.16
22411,2011-10-17,43.0,128.39
22411,2011-10-18,3.0,8.29
22411,2011-10-19,26.0,101.23
22411,2011-10-20,17.0,35.36
22411,2011-10-21,0.0,0.0
22411,2011-10-22,0.0,0.0
22411,2011-10-23,2.0,4.16
22411,2011-10-24,42.0,126.31
22411,2011-10-25,40.0,83.2
22411,2011-10-26,11.0,45.43
22411,2011-10-27,31.0,64.48
22411,2011-10-28,1.0,2.08
22411,2011-10-29,0.0,0.0
22411,2011-10-30,31.0,64.48
22411,2011-10-31,32.0,132.16
22411,2011-11-01,1.0,2.37
22411,2011-11-02,10.0,20.8
22411,2011-11-03,12.0,29.06
22411,2011-11-04,4.0,14.47
22411,2011-11-05,0.0,0.0
22411,2011-11-06,31.0,58.68
22411,2011-11-07,56.0,163.63
22411,2011-11-08,65.0,186.45
22411,2011-11-09,240.0,441.2
22411,2011-11-10,25.0,52.0
22411,2011-11-11,114.0,208.12
22411,2011-11-12,0.0,0.0
22411,2011-11-13,27.0,62.31
22411,2011-11-14,21.0,45.73
22411,2011-11-15,40.0,91.98
22411,2011-11-16,166.0,340.88
22411,2011-11-17,3.0,6.24
22411,2011-11-18,22.0,47.81
22411,2011-11-19,0.0,0.0
22411,2011-11-20,36.0,97.43
22411,2011-11-21,21.0,45.73
22411,2011-11-22,13.0,31.14
22411,2011-11-23,28.0,107.44
22411,2011-11-24,158.0,311.94
22411,2011-11-25,121.0,245.23
22411,2011-11-26,0.0,0.0
22411,2011-11-27,15.0,31.2
22411,2011-11-28,37.0,79.01
22423,2011-05-31,44.0,527.82
22423,2011-06-01,12.0,184.62
22423,2011-06-02,56.0,627.21
22423,2011-06-03,134.0,1492.5
22423,2011-06-04,0.0,0.0
22423,2011-06-05,13.0,165.75
22423,2011-06-06,16.0,216.21
22423,2011-06-07,11.0,140.25
22423,2011-06-08,57.0,815.67
22423,2011-06-09,50.0,592.11
22423,2011-06-10,69.0,883.2
22423,2011-06-11,0.0,0.0
22423,2011-06-12,5.0,63.75
22423,2011-06-13,9.0,126.96
22423,2011-06-14,20.0,303.84
22423,2011-06-15,45.0,430.45
22423,2011-06-16,19.0,254.46
22423,2011-06-17,71.0,853.29
22423,2011-06-18,0.0,0.0
22423,2011-06-19,5.0,63.75
22423,2011-06-20,4.0,51.0
22423,2011-06-21,49.0,635.4
22423,2011-06-22,12.0,153.0
22423,2011-06-23,28.0,335.4
22423,2011-06-24,21.0,238.95
22423,2011-06-25,0.0,0.0
22423,2011-06-26,16.0,204.0
22423,2011-06-27,2.0,29.1
22423,2011-06-28,19.0,376.56
22423,2011-06-29,4.0,63.21
22423,2011-06-30,13.0,165.75
22423,2011-07-01,22.0,253.5
22423,2011-07-02,0.0,0.0
22423,2011-07-03,22.0,251.7
22423,2011-07-04,20.0,255.0
22423,2011-07-05,33.0,640.53
22423,2011-07-06,24.0,277.2
22423,2011-07-07,31.0,390.87
22423,2011-07-08,21.0,426.48
22423,2011-07-09,0.0,0.0
22423,2011-07-10,0.0,0.0
22423,2011-07-11,13.0,165.75
22423,2011-07-12,37.0,511.83
22423,2011-07-13,4.0,51.0
22423,2011-07-14,211.0,2344.65
22423,2011-07-15,8.0,126.42
22423,2011-07-16,0.0,0.0
22423,2011-07-17,11.0,140.25
22423,2011-07-18,20.0,226.2
22423,2011-07-19,58.0,793.2
22423,2011-07-20,27.0,339.87
22423,2011-07-21,96.0,1080.0
22423,2011-07-22,86.0,1027.95
22423,2011-07-23,0.0,0.0
22423,2011-07-24,53.0,589.35
22423,2011-07-25,19.0,225.66
22423,2011-07-26,13.0,195.57
22423,2011-07-27,6.0,76.5
22423,2011-07-28,261.0,2920.17
22423,2011-07-29,20.0,267.21
22423,2011-07-30,0.0,0.0
22423,2011-07-31,18.0,200.7
22423,2011-08-01,19.0,339.93
22423,2011-08-02,11.0,213.51
22423,2011-08-03,28.0,357.0
22423,2011-08-04,45.0,531.96
22423,2011-08-05,20.0,226.2
22423,2011-08-06,0.0,0.0
22423,2011-08-07,21.0,238.95
22423,2011-08-08,59.0,690.27
22423,2011-08-09,22.0,251.7
22423,2011-08-10,35.0,563.97
22423,2011-08-11,42.0,477.9
22423,2011-08-12,18.0,200.7
22423,2011-08-13,0.0,0.0
22423,2011-08-14,0.0,0.0
22423,2011-08-15,35.0,417.45
22423,2011-08-16,13.0,263.43
22423,2011-08-17,36.0,401.4
22423,2011-08-18,108.0,1233.0
22423,2011-08-19,7.0,89.25
22423,2011-08-20,0.0,0.0
22423,2011-08-21,10.0,127.5
22423,2011-08-22,-31.0,-326.85
22423,2011-08-23,24.0,306.0
22423,2011-08-24,38.0,541.17
22423,2011-08-25,32.0,379.2
22423,2011-08-26,28.0,352.62
22423,2011-08-27,0.0,0.0
22423,2011-08-28,0.0,0.0
22423,2011-08-29,0.0,0.0
22423,2011-08-30,12.0,299.52
22423,2011-08-31,18.0,230.52
22423,2011-09-01,66.0,783.9
22423,2011-09-02,36.0,502.05
22423,2011-09-03,0.0,0.0
22423,2011-09-04,6.0,76.5
22423,2011-09-05,17.0,187.95
22423,2011-09-06,24.0,313.83
22423,2011-09-07,12.0,153.0
22423,2011-09-08,24.0,289.41
22423,2011-09-09,4.0,87.63
22423,2011-09-10,0.0,0.0
22423,2011-09-11,64.0,729.6
22423,2011-09-12,55.0,645.45
22423,2011-09-13,58.0,706.32
22423,2011-09-14,21.0,251.16
22423,2011-09-15,64.0,743.61
22423,2011-09-16,13.0,177.96
22423,2011-09-17,0.0,0.0
22423,2011-09-18,6.0,76.5
22423,2011-09-19,14.0,162.3
22423,2011-09-20,18.0,278.34
22423,2011-09-21,19.0,278.88
22423,2011-09-22,47.0,541.65
22423,2011-09-23,16.0,313.89
22423,2011-09-24,0.0,0.0
22423,2011-09-25,22.0,251.7
22423,2011-09-26,15.0,203.46
22423,2011-09-27,47.0,612.72
22423,2011-09-28,14.0,179.91
22423,2011-09-29,60.0,690.81
22423,2011-09-30,6.0,76.5
22423,2011-10-01,0.0,0.0
22423,2011-10-02,5.0,63.75
22423,2011-10-03,26.0,375.96
22423,2011-10-04,46.0,638.79
22423,2011-10-05,228.0,2518.2
22423,2011-10-06,75.0,867.66
22423,2011-10-07,13.0,251.22
22423,2011-10-08,0.0,0.0
22423,2011-10-09,20.0,219.0
22423,2011-10-10,13.0,194.16
22423,2011-10-11,26.0,380.34
22423,2011-10-12,38.0,467.91
22423,2011-10-13,56.0,685.2
22423,2011-10-14,49.0,640.41
22423,2011-10-15,0.0,0.0
22423,2011-10-16,22.0,249.9
22423,2011-10-17,18.0,266.13
22423,2011-10-18,28.0,377.04
22423,2011-10-19,46.0,528.9
22423,2011-10-20,109.0,1216.95
22423,2011-10-21,29.0,389.79
22423,2011-10-22,0.0,0.0
22423,2011-10-23,5.0,63.75
22423,2011-10-24,5.0,112.59
22423,2011-10-25,13.0,177.96
22423,2011-10-26,18.0,200.7
22423,2011-10-27,16.0,236.01
22423,2011-10-28,52.0,605.4
22423,2011-10-29,0.0,0.0
22423,2011-10-30,19.0,213.45
22423,2011-10-31,52.0,719.67
22423,2011-11-01,18.0,234.9
22423,2011-11-02,5.0,100.38
22423,2011-11-03,41.0,479.55
22423,2011-11-04,87.0,1055.1
22423,2011-11-05,0.0,0.0
22423,2011-11-06,25.0,318.75
22423,2011-11-07,35.0,388.65
22423,2011-11-08,9.0,165.39
22423,2011-11-09,16.0,228.42
22423,2011-11-10,41.0,518.37
22423,2011-11-11,32.0,627.78
22423,2011-11-12,0.0,0.0
22423,2011-11-13,29.0,340.95
22423,2011-11-14,8.0,114.21
22423,2011-11-15,45.0,564.99
22423,2011-11-16,14.0,202.92
22423,2011-11-17,49.0,620.37
22423,2011-11-18,108.0,1377.33
22423,2011-11-19,0.0,0.0
22423,2011-11-20,8.0,102.0
22423,2011-11-21,50.0,579.9
22423,2011-11-22,28.0,576.78
22423,2011-11-23,47.0,552.06
22423,2011-11-24,70.0,831.93
22423,2011-11-25,23.0,403.14
22423,2011-11-26,0.0,0.0
22423,2011-11-27,30.0,434.04
22423,2011-11-28,24.0,330.42
22457,2011-05-31,11.0,35.29
22457,2011-06-01,17.0,64.35
22457,2011-06-02,6.0,17.7
22457,2011-06-03,60.0,157.8
22457,2011-06-04,0.0,0.0
22457,2011-06-05,87.0,237.45
22457,2011-06-06,27.0,88.17
22457,2011-06-07,10.0,40.86
22457,2011-06-08,27.0,91.01
22457,2011-06-09,24.0,70.8
22457,2011-06-10,8.0,23.6
22457,2011-06-11,0.0,0.0
22457,2011-06-12,12.0,35.4
22457,2011-06-13,5.0,14.75
22457,2011-06-14,41.0,135.15
22457,2011-06-15,14.0,44.14
22457,2011-06-16,6.0,17.7
22457,2011-06-17,3.0,8.85
22457,2011-06-18,0.0,0.0
22457,2011-06-19,15.0,44.25
22457,2011-06-20,12.0,52.44
22457,2011-06-21,13.0,46.87
22457,2011-06-22,15.0,44.25
22457,2011-06-23,24.0,82.16
22457,2011-06-24,12.0,35.4
22457,2011-06-25,0.0,0.0
22457,2011-06-26,8.0,23.6
22457,2011-06-27,21.0,64.79
22457,2011-06-28,6.0,17.7
22457,2011-06-29,20.0,61.84
22457,2011-06-30,15.0,44.25
22457,2011-07-01,0.0,0.0
22457,2011-07-02,0.0,0.0
22457,2011-07-03,4.0,11.8
22457,2011-07-04,11.0,46.65
22457,2011-07-05,14.0,58.34
22457,2011-07-06,41.0,120.95
22457,2011-07-07,8.0,23.6
22457,2011-07-08,36.0,117.56
22457,2011-07-09,0.0,0.0
22457,2011-07-10,4.0,11.8
22457,2011-07-11,5.0,23.27
22457,2011-07-12,93.0,263.67
22457,2011-07-13,9.0,29.39
22457,2011-07-14,3.0,11.69
22457,2011-07-15,20.0,64.68
22457,2011-07-16,0.0,0.0
22457,2011-07-17,14.0,41.3
22457,2011-07-18,24.0,79.32
22457,2011-07-19,14.0,41.3
22457,2011-07-20,64.0,180.96
22457,2011-07-21,132.0,348.6
22457,2011-07-22,7.0,23.49
22457,2011-07-23,0.0,0.0
22457,2011-07-24,11.0,32.45
22457,2011-07-25,35.0,111.77
22457,2011-07-26,65.0,186.75
22457,2011-07-27,20.0,64.68
22457,2011-07-28,103.0,271.13
22457,2011-07-29,25.0,76.59
22457,2011-07-30,0.0,0.0
22457,2011-07-31,10.0,29.5
22457,2011-08-01,11.0,32.45
22457,2011-08-02,13.0,41.19
22457,2011-08-03,2.0,8.74
22457,2011-08-04,33.0,103.03
22457,2011-08-05,35.0,103.25
22457,2011-08-06,0.0,0.0
22457,2011-08-07,18.0,53.1
22457,2011-08-08,14.0,44.14
22457,2011-08-09,68.0,187.08
22457,2011-08-10,25.0,76.59
22457,2011-08-11,17.0,64.35
22457,2011-08-12,2.0,11.58
22457,2011-08-13,0.0,0.0
22457,2011-08-14,14.0,41.3
22457,2011-08-15,30.0,88.5
22457,2011-08-16,18.0,53.1
22457,2011-08-17,24.0,70.8
22457,2011-08-18,37.0,109.15
22457,2011-08-19,12.0,35.4
22457,2011-08-20,0.0,0.0
22457,2011-08-21,6.0,17.7
22457,2011-08-22,30.0,88.5
22457,2011-08-23,18.0,53.1
22457,2011-08-24,-3.0,-8.05
22457,2011-08-25,62.0,163.7
22457,2011-08-26,24.0,70.8
22457,2011-08-27,0.0,0.0
22457,2011-08-28,0.0,0.0
22457,2011-08-29,0.0,0.0
22457,2011-08-30,27.0,105.21
22457,2011-08-31,6.0,20.54
22457,2011-09-01,68.0,198.2
22457,2011-09-02,47.0,161.37
22457,2011-09-03,0.0,0.0
22457,2011-09-04,0.0,0.0
22457,2011-09-05,19.0,58.89
22457,2011-09-06,24.0,70.8
22457,2011-09-07,22.0,76.26
22457,2011-09-08,68.0,181.4
22457,2011-09-09,3.0,8.85
22457,2011-09-10,0.0,0.0
22457,2011-09-11,32.0,94.4
22457,2011-09-12,6.0,17.7
22457,2011-09-13,38.0,117.78
22457,2011-09-14,12.0,35.4
22457,2011-09-15,8.0,26.44
22457,2011-09-16,25.0,76.59
22457,2011-09-17,0.0,0.0
22457,2011-09-18,5.0,14.75
22457,2011-09-19,6.0,17.7
22457,2011-09-20,92.0,242.6
22457,2011-09-21,17.0,98.43
22457,2011-09-22,19.0,56.05
22457,2011-09-23,7.0,29.17
22457,2011-09-24,0.0,0.0
22457,2011-09-25,25.0,73.75
22457,2011-09-26,23.0,82.05
22457,2011-09-27,21.0,61.95
22457,2011-09-28,46.0,144.22
22457,2011-09-29,39.0,115.05
22457,2011-09-30,4.0,11.8
22457,2011-10-01,0.0,0.0
22457,2011-10-02,2.0,5.9
22457,2011-10-03,19.0,84.45
22457,2011-10-04,67.0,203.33
22457,2011-10-05,38.0,112.1
22457,2011-10-06,52.0,153.4
22457,2011-10-07,44.0,129.8
22457,2011-10-08,0.0,0.0
22457,2011-10-09,0.0,0.0
22457,2011-10-10,18.0,58.78
22457,2011-10-11,14.0,44.14
22457,2011-10-12,58.0,163.26
22457,2011-10-13,47.0,141.49
22457,2011-10-14,17.0,50.15
22457,2011-10-15,0.0,0.0
22457,2011-10-16,36.0,106.2
22457,2011-10-17,41.0,135.15
22457,2011-10-18,26.0,76.7
22457,2011-10-19,79.0,213.85
22457,2011-10-20,18.0,53.1
22457,2011-10-21,20.0,59.0
22457,2011-10-22,0.0,0.0
22457,2011-10-23,8.0,23.6
22457,2011-10-24,16.0,75.6
22457,2011-10-25,0.0,0.0
22457,2011-10-26,18.0,53.1
22457,2011-10-27,22.0,70.58
22457,2011-10-28,66.0,175.5
22457,2011-10-29,0.0,0.0
22457,2011-10-30,11.0,32.45
22457,2011-10-31,29.0,130.99
22457,2011-11-01,12.0,35.4
22457,2011-11-02,8.0,29.28
22457,2011-11-03,29.0,85.55
22457,2011-11-04,22.0,70.58
22457,2011-11-05,0.0,0.0
22457,2011-11-06,39.0,115.05
22457,2011-11-07,20.0,64.68
22457,2011-11-08,49.0,158.75
22457,2011-11-09,30.0,88.5
22457,2011-11-10,81.0,241.79
22457,2011-11-11,44.0,132.64
22457,2011-11-12,0.0,0.0
22457,2011-11-13,27.0,82.49
22457,2011-11-14,24.0,104.88
22457,2011-11-15,39.0,132.09
22457,2011-11-16,31.0,117.01
22457,2011-11-17,22.0,67.74
22457,2011-11-18,39.0,117.89
22457,2011-11-19,0.0,0.0
22457,2011-11-20,5.0,26.11
22457,2011-11-21,6.0,17.7
22457,2011-11-22,15.0,52.77
22457,2011-11-23,23.0,99.09
