StockCode,InvoiceDate,Quantity,Sales
22355,2011-07-10,4.0,3.4
22355,2011-07-11,12.0,11.76
22355,2011-07-12,91.0,205.27
22355,2011-07-13,22.0,18.7
22355,2011-07-14,44.0,38.18
22355,2011-07-15,15.0,13.53
22355,2011-07-16,0.0,0.0
22355,2011-07-17,10.0,8.5
22355,2011-07-18,27.0,22.95
22355,2011-07-19,147.0,327.81
22355,2011-07-20,10.0,8.5
22355,2011-07-21,0.0,0.0
22355,2011-07-22,66.0,125.28
22355,2011-07-23,0.0,0.0
22355,2011-07-24,30.0,25.5
22355,2011-07-25,6.0,6.66
22355,2011-07-26,90.0,138.41
22355,2011-07-27,133.0,100.05
22355,2011-07-28,8.0,7.58
22355,2011-07-29,50.0,42.5
22355,2011-07-30,0.0,0.0
22355,2011-07-31,0.0,0.0
22355,2011-08-01,20.0,17.0
22355,2011-08-02,133.0,294.15
22355,2011-08-03,31.0,27.13
22355,2011-08-04,7.0,6.73
22355,2011-08-05,18.0,15.3
22355,2011-08-06,0.0,0.0
22355,2011-08-07,20.0,17.0
22355,2011-08-08,54.0,40.18
22355,2011-08-09,111.0,81.35
22355,2011-08-10,131.0,303.67
22355,2011-08-11,110.0,80.5
22355,2011-08-12,120.0,89.0
22355,2011-08-13,0.0,0.0
22355,2011-08-14,24.0,20.4
22355,2011-08-15,20.0,17.0
22355,2011-08-16,89.0,214.11
22355,2011-08-17,22.0,18.7
22355,2011-08-18,40.0,34.0
22355,2011-08-19,12.0,10.2
22355,2011-08-20,0.0,0.0
22355,2011-08-21,0.0,0.0
22355,2011-08-22,53.0,45.05
22355,2011-08-23,17.0,14.45
22355,2011-08-24,257.0,443.68
22355,2011-08-25,15.0,12.75
22355,2011-08-26,83.0,155.88
22355,2011-08-27,0.0,0.0
22355,2011-08-28,7.0,5.95
22355,2011-08-29,0.0,0.0
22355,2011-08-30,70.0,148.13
22355,2011-08-31,10.0,8.5
22355,2011-09-01,3.0,2.55
22355,2011-09-02,173.0,232.99
22355,2011-09-03,0.0,0.0
22355,2011-09-04,5.0,4.25
22355,2011-09-05,30.0,25.5
22355,2011-09-06,71.0,158.56
22355,2011-09-07,8.0,9.14
22355,2011-09-08,37.0,30.6
22355,2011-09-09,77.0,187.76
22355,2011-09-10,0.0,0.0
22355,2011-09-11,2.0,1.7
22355,2011-09-12,18.0,16.86
22355,2011-09-13,96.0,188.64
22355,2011-09-14,113.0,83.05
22355,2011-09-15,31.0,27.13
22355,2011-09-16,119.0,244.44
22355,2011-09-17,0.0,0.0
22355,2011-09-18,30.0,25.5
22355,2011-09-19,26.0,22.1
22355,2011-09-20,59.0,145.14
22355,2011-09-21,8.0,10.7
22355,2011-09-22,36.0,30.6
22355,2011-09-23,68.0,149.52
22355,2011-09-24,0.0,0.0
22355,2011-09-25,10.0,8.5
22355,2011-09-26,1.0,1.63
22355,2011-09-27,84.0,188.73
22355,2011-09-28,47.0,36.83
22355,2011-09-29,26.0,22.62
22355,2011-09-30,1.0,1.63
22355,2011-10-01,0.0,0.0
22355,2011-10-02,7.0,5.95
22355,2011-10-03,1.0,1.63
22355,2011-10-04,128.0,298.78
22355,2011-10-05,100.0,72.0
22355,2011-10-06,21.0,18.63
22355,2011-10-07,114.0,209.6
22355,2011-10-08,0.0,0.0
22355,2011-10-09,-9.0,-7.65
22355,2011-10-10,12.0,10.98
22355,2011-10-11,91.0,202.78
22355,2011-10-12,29.0,26.99
22355,2011-10-13,18.0,15.3
22355,2011-10-14,121.0,217.16
22355,2011-10-15,0.0,0.0
22355,2011-10-16,10.0,8.5
22355,2011-10-17,4.0,6.52
22355,2011-10-18,129.0,258.5
22355,2011-10-19,25.0,21.25
22355,2011-10-20,30.0,25.5
22355,2011-10-21,84.0,206.64
22355,2011-10-22,0.0,0.0
22355,2011-10-23,44.0,37.4
22355,2011-10-24,147.0,117.41
22355,2011-10-25,112.0,232.05
22355,2011-10-26,32.0,27.2
22355,2011-10-27,21.0,18.63
22355,2011-10-28,72.0,177.12
22355,2011-10-29,0.0,0.0
22355,2011-10-30,51.0,43.35
22355,2011-10-31,75.0,156.3
22386,2011-03-01,83.0,168.39
22386,2011-03-02,4.0,7.8
22386,2011-03-03,14.0,27.3
22386,2011-03-04,11.0,21.45
22386,2011-03-05,0.0,0.0
22386,2011-03-06,0.0,0.0
22386,2011-03-07,160.0,314.7
22386,2011-03-08,83.0,164.03
22386,2011-03-09,22.0,42.9
22386,2011-03-10,106.0,176.7
22386,2011-03-11,3.0,5.85
22386,2011-03-12,0.0,0.0
22386,2011-03-13,0.0,0.0
22386,2011-03-14,20.0,39.0
22386,2011-03-15,45.0,155.33
22386,2011-03-16,110.0,184.5
22386,2011-03-17,832.0,1377.76
22386,2011-03-18,36.0,83.28
22386,2011-03-19,0.0,0.0
22386,2011-03-20,40.0,78.0
22386,2011-03-21,140.0,243.0
22386,2011-03-22,36.0,105.08
22386,2011-03-23,125.0,220.29
22386,2011-03-24,14.0,27.3
22386,2011-03-25,271.0,468.45
22386,2011-03-26,0.0,0.0
22386,2011-03-27,0.0,0.0
22386,2011-03-28,113.0,192.53
22386,2011-03-29,305.0,541.27
22386,2011-03-30,12.0,23.66
22386,2011-03-31,224.0,410.72
22386,2011-04-01,17.0,36.11
22386,2011-04-02,0.0,0.0
22386,2011-04-03,4.0,8.32
22386,2011-04-04,30.0,62.4
22386,2011-04-05,20.0,41.6
22386,2011-04-06,1.0,4.13
22386,2011-04-07,24.0,62.22
22386,2011-04-08,30.0,61.1
22386,2011-04-09,0.0,0.0
22386,2011-04-10,10.0,20.8
22386,2011-04-11,5.0,10.4
22386,2011-04-12,0.0,0.0
22386,2011-04-13,10.0,20.8
22386,2011-04-14,58.0,120.64
22386,2011-04-15,46.0,128.48
22386,2011-04-16,0.0,0.0
22386,2011-04-17,0.0,0.0
22386,2011-04-18,28.0,74.64
22386,2011-04-19,25.0,54.05
22386,2011-04-20,70.0,145.6
22386,2011-04-21,32.0,66.56
22386,2011-04-22,0.0,0.0
22386,2011-04-23,0.0,0.0
22386,2011-04-24,0.0,0.0
22386,2011-04-25,0.0,0.0
22386,2011-04-26,25.0,101.2
22386,2011-04-27,122.0,221.81
22386,2011-04-28,25.0,56.1
22386,2011-04-29,0.0,0.0
22386,2011-04-30,0.0,0.0
22386,2011-05-01,110.0,199.8
22386,2011-05-02,0.0,0.0
22386,2011-05-03,24.0,49.92
22386,2011-05-04,3.0,6.24
22386,2011-05-05,9.0,20.77
22386,2011-05-06,73.0,152.59
22386,2011-05-07,0.0,0.0
22386,2011-05-08,45.0,93.6
22386,2011-05-09,73.0,153.89
22386,2011-05-10,141.0,327.83
22386,2011-05-11,136.0,253.88
22386,2011-05-12,20.0,41.6
22386,2011-05-13,21.0,45.73
22386,2011-05-14,0.0,0.0
22386,2011-05-15,10.0,20.8
22386,2011-05-16,22.0,47.81
22386,2011-05-17,24.0,74.52
22386,2011-05-18,10.0,20.8
22386,2011-05-19,51.0,149.13
22386,2011-05-20,50.0,104.0
22386,2011-05-21,0.0,0.0
22386,2011-05-22,22.0,44.46
22386,2011-05-23,29.0,70.57
22386,2011-05-24,25.0,52.0
22386,2011-05-25,57.0,124.71
22386,2011-05-26,304.0,549.42
22386,2011-05-27,135.0,276.4
22386,2011-05-28,0.0,0.0
22386,2011-05-29,10.0,20.8
22386,2011-05-30,0.0,0.0
22386,2011-05-31,25.0,52.0
22386,2011-06-01,13.0,29.09
22386,2011-06-02,326.0,597.23
22386,2011-06-03,10.0,20.8
22386,2011-06-04,0.0,0.0
22386,2011-06-05,26.0,54.08
22386,2011-06-06,122.0,221.81
22386,2011-06-07,43.0,93.54
22386,2011-06-08,93.0,242.64
22386,2011-06-09,50.0,104.0
22386,2011-06-10,119.0,236.97
22386,2011-06-11,0.0,0.0
22386,2011-06-12,51.0,106.08
22386,2011-06-13,67.0,143.46
22386,2011-06-14,20.0,45.7
22386,2011-06-15,36.0,97.43
22386,2011-06-16,117.0,212.41
22386,2011-06-17,0.0,0.0
22386,2011-06-18,0.0,0.0
22386,2011-06-19,3.0,6.24
22386,2011-06-20,367.0,700.96
22386,2011-06-21,125.0,237.15
22386,2011-06-22,33.0,68.64
22386,2011-06-23,26.0,54.08
22386,2011-06-24,50.0,104.0
22386,2011-06-25,0.0,0.0
22386,2011-06-26,10.0,20.8
22386,2011-06-27,120.0,236.1
22386,2011-06-28,116.0,224.58
22386,2011-06-29,39.0,81.41
22386,2011-06-30,130.0,237.4
22386,2011-07-01,46.0,118.23
22386,2011-07-02,0.0,0.0
22386,2011-07-03,4.0,8.32
22386,2011-07-04,9.0,28.97
22386,2011-07-05,51.0,120.43
22386,2011-07-06,13.0,29.09
22386,2011-07-07,212.0,382.96
22386,2011-07-08,169.0,377.87
22386,2011-07-09,0.0,0.0
22386,2011-07-10,0.0,0.0
22386,2011-07-11,10.0,20.8
22386,2011-07-12,115.0,232.75
22386,2011-07-13,51.0,120.43
22386,2011-07-14,11.0,22.88
22386,2011-07-15,13.0,29.09
22386,2011-07-16,0.0,0.0
22386,2011-07-17,115.0,210.2
22386,2011-07-18,41.0,118.08
22386,2011-07-19,140.0,253.5
22386,2011-07-20,25.0,52.0
22386,2011-07-21,44.0,99.72
22386,2011-07-22,25.0,52.0
22386,2011-07-23,0.0,0.0
22386,2011-07-24,32.0,66.56
22386,2011-07-25,75.0,156.0
22386,2011-07-26,12.0,24.96
22386,2011-07-27,137.0,262.11
22386,2011-07-28,126.0,228.08
22386,2011-07-29,31.0,64.48
22386,2011-07-30,0.0,0.0
22386,2011-07-31,22.0,45.76
22386,2011-08-01,34.0,72.77
22386,2011-08-02,22.0,49.86
22386,2011-08-03,21.0,43.68
22386,2011-08-04,135.0,255.9
22386,2011-08-05,160.0,298.8
22386,2011-08-06,0.0,0.0
22386,2011-08-07,10.0,20.8
22386,2011-08-08,18.0,43.59
22386,2011-08-09,76.0,162.18
22386,2011-08-10,160.0,303.8
22386,2011-08-11,246.0,656.93
22386,2011-08-12,12.0,29.06
22386,2011-08-13,0.0,0.0
22386,2011-08-14,39.0,81.12
22386,2011-08-15,22.0,45.76
22386,2011-08-16,25.0,52.0
22386,2011-08-17,135.0,296.9
22386,2011-08-18,171.0,322.68
22386,2011-08-19,30.0,62.4
22386,2011-08-20,0.0,0.0
22386,2011-08-21,203.0,364.24
22386,2011-08-22,86.0,178.88
22386,2011-08-23,60.0,124.8
22386,2011-08-24,429.0,826.77
22386,2011-08-25,8.0,26.89
22386,2011-08-26,20.0,41.6
22386,2011-08-27,0.0,0.0
22386,2011-08-28,16.0,33.28
22386,2011-08-29,0.0,0.0
22386,2011-08-30,15.0,59.9
22386,2011-08-31,128.0,274.14
22386,2011-09-01,34.0,64.92
22386,2011-09-02,48.0,126.49
22386,2011-09-03,0.0,0.0
22386,2011-09-04,23.0,47.84
22386,2011-09-05,143.0,268.44
22386,2011-09-06,111.0,201.88
22386,2011-09-07,185.0,417.3
22386,2011-09-08,74.0,153.92
22386,2011-09-09,27.0,70.51
22386,2011-09-10,0.0,0.0
22386,2011-09-11,117.0,214.36
22386,2011-09-12,2.0,4.16
22386,2011-09-13,337.0,634.46
22386,2011-09-14,30.0,62.4
22386,2011-09-15,50.0,142.95
22386,2011-09-16,50.0,122.45
22386,2011-09-17,0.0,0.0
22386,2011-09-18,9.0,18.72
22386,2011-09-19,136.0,253.88
22386,2011-09-20,235.0,470.0
22386,2011-09-21,29.0,72.62
22386,2011-09-22,157.0,288.86
22386,2011-09-23,222.0,428.36
22386,2011-09-24,0.0,0.0
22386,2011-09-25,30.0,62.4
22386,2011-09-26,40.0,83.2
22386,2011-09-27,109.0,216.17
22386,2011-09-28,233.0,420.84
22386,2011-09-29,252.0,462.16
22386,2011-09-30,28.0,74.64
22386,2011-10-01,0.0,0.0
22386,2011-10-02,3.0,6.24
22386,2011-10-03,2.0,4.16
22386,2011-10-04,64.0,170.02
22386,2011-10-05,212.0,382.96
22386,2011-10-06,942.0,1698.36
22386,2011-10-07,407.0,727.29
22386,2011-10-08,0.0,0.0
22386,2011-10-09,20.0,41.6
22386,2011-10-10,123.0,249.39
22386,2011-10-11,32.0,66.56
22386,2011-10-12,21.0,51.88
22386,2011-10-13,36.0,83.08
22386,2011-10-14,25.0,52.0
22386,2011-10-15,0.0,0.0
22386,2011-10-16,0.0,0.0
22386,2011-10-17,263.0,505.44
22386,2011-10-18,47.0,97.76
22386,2011-10-19,20.0,58.0
22386,2011-10-20,4.0,8.32
22386,2011-10-21,0.0,0.0
22386,2011-10-22,0.0,0.0
22386,2011-10-23,0.0,0.0
22386,2011-10-24,135.0,276.4
22386,2011-10-25,41.0,85.28
22386,2011-10-26,49.0,128.57
22386,2011-10-27,0.0,0.0
22386,2011-10-28,411.0,738.88
22386,2011-10-29,0.0,0.0
22386,2011-10-30,3.0,6.24
22386,2011-10-31,40.0,130.35
22411,2011-03-01,26.0,59.42
22411,2011-03-02,25.0,48.75
22411,2011-03-03,21.0,43.13
22411,2011-03-04,32.0,62.4
22411,2011-03-05,0.0,0.0
22411,2011-03-06,0.0,0.0
22411,2011-03-07,32.0,88.56
22411,2011-03-08,80.0,173.44
22411,2011-03-09,10.0,19.5
22411,2011-03-10,7.0,13.65
22411,2011-03-11,0.0,0.0
22411,2011-03-12,0.0,0.0
22411,2011-03-13,6.0,11.7
22411,2011-03-14,20.0,39.0
22411,2011-03-15,42.0,127.68
22411,2011-03-16,102.0,168.9
22411,2011-03-17,30.0,49.5
22411,2011-03-18,37.0,115.75
22411,2011-03-19,0.0,0.0
22411,2011-03-20,13.0,25.35
22411,2011-03-21,51.0,99.45
22411,2011-03-22,31.0,97.51
22411,2011-03-23,21.0,64.93
22411,2011-03-24,41.0,79.95
22411,2011-03-25,201.0,331.95
22411,2011-03-26,0.0,0.0
22411,2011-03-27,0.0,0.0
22411,2011-03-28,22.0,42.9
22411,2011-03-29,123.0,283.43
22411,2011-03-30,21.0,58.78
22411,2011-03-31,17.0,57.91
22411,2011-04-01,18.0,39.49
22411,2011-04-02,0.0,0.0
22411,2011-04-03,0.0,0.0
22411,2011-04-04,17.0,34.06
22411,2011-04-05,1.0,4.13
22411,2011-04-06,7.0,14.56
22411,2011-04-07,6.0,12.48
22411,2011-04-08,16.0,45.58
22411,2011-04-09,0.0,0.0
22411,2011-04-10,6.0,12.48
22411,2011-04-11,4.0,8.32
22411,2011-04-12,4.0,8.32
22411,2011-04-13,20.0,41.6
22411,2011-04-14,54.0,112.32
22411,2011-04-15,73.0,252.29
22411,2011-04-16,0.0,0.0
22411,2011-04-17,0.0,0.0
22411,2011-04-18,21.0,58.03
22411,2011-04-19,36.0,74.88
22411,2011-04-20,66.0,137.28
22411,2011-04-21,112.0,208.06
22411,2011-04-22,0.0,0.0
22411,2011-04-23,0.0,0.0
22411,2011-04-24,0.0,0.0
22411,2011-04-25,0.0,0.0
22411,2011-04-26,57.0,172.61
22411,2011-04-27,20.0,41.6
22411,2011-04-28,31.0,64.48
22411,2011-04-29,0.0,0.0
22411,2011-04-30,0.0,0.0
22411,2011-05-01,53.0,110.24
22411,2011-05-02,0.0,0.0
22411,2011-05-03,22.0,49.86
22411,2011-05-04,32.0,66.56
22411,2011-05-05,41.0,87.33
22411,2011-05-06,27.0,56.16
22411,2011-05-07,0.0,0.0
22411,2011-05-08,47.0,97.76
22411,2011-05-09,33.0,70.69
22411,2011-05-10,231.0,697.48
22411,2011-05-11,18.0,36.14
22411,2011-05-12,111.0,201.88
22411,2011-05-13,132.0,249.66
22411,2011-05-14,0.0,0.0
22411,2011-05-15,0.0,0.0
22411,2011-05-16,132.0,248.36
22411,2011-05-17,58.0,190.34
22411,2011-05-18,110.0,199.8
22411,2011-05-19,49.0,120.37
22411,2011-05-20,53.0,110.24
22411,2011-05-21,0.0,0.0
22411,2011-05-22,2.0,4.16
22411,2011-05-23,21.0,58.03
22411,2011-05-24,16.0,41.48
22411,2011-05-25,239.0,449.37
22411,2011-05-26,11.0,41.33
22411,2011-05-27,46.0,148.98
22411,2011-05-28,0.0,0.0
22411,2011-05-29,5.0,10.4
22411,2011-05-30,0.0,0.0
22411,2011-05-31,12.0,29.06
22411,2011-06-01,4.0,12.42
22411,2011-06-02,25.0,76.6
22411,2011-06-03,12.0,24.96
22411,2011-06-04,0.0,0.0
22411,2011-06-05,31.0,64.48
22411,2011-06-06,12.0,27.01
22411,2011-06-07,40.0,85.25
22411,2011-06-08,78.0,297.54
22411,2011-06-09,23.0,49.89
22411,2011-06-10,10.0,41.3
22411,2011-06-11,0.0,0.0
22411,2011-06-12,25.0,52.0
22411,2011-06-13,31.0,87.03
22411,2011-06-14,15.0,33.25
22411,2011-06-15,64.0,159.77
22411,2011-06-16,20.0,45.7
22411,2011-06-17,12.0,24.96
22411,2011-06-18,0.0,0.0
22411,2011-06-19,2.0,4.16
22411,2011-06-20,41.0,128.33
22411,2011-06-21,140.0,288.36
22411,2011-06-22,4.0,8.32
22411,2011-06-23,13.0,27.04
22411,2011-06-24,1.0,2.08
22411,2011-06-25,0.0,0.0
22411,2011-06-26,20.0,41.6
22411,2011-06-27,25.0,103.25
22411,2011-06-28,112.0,222.41
22411,2011-06-29,100.0,179.0
22411,2011-06-30,21.0,43.68
22411,2011-07-01,21.0,55.98
22411,2011-07-02,0.0,0.0
22411,2011-07-03,10.0,20.8
22411,2011-07-04,43.0,138.64
22411,2011-07-05,54.0,151.27
22411,2011-07-06,22.0,47.81
22411,2011-07-07,29.0,66.47
22411,2011-07-08,49.0,181.87
22411,2011-07-09,0.0,0.0
22411,2011-07-10,1.0,2.08
22411,2011-07-11,11.0,24.93
22411,2011-07-12,14.0,57.82
22411,2011-07-13,50.0,120.4
22411,2011-07-14,18.0,37.44
22411,2011-07-15,0.0,0.0
22411,2011-07-16,0.0,0.0
22411,2011-07-17,0.0,0.0
22411,2011-07-18,28.0,105.39
22411,2011-07-19,40.0,71.6
22411,2011-07-20,78.0,162.24
22411,2011-07-21,48.0,136.74
22411,2011-07-22,20.0,41.6
22411,2011-07-23,0.0,0.0
22411,2011-07-24,101.0,181.08
22411,2011-07-25,33.0,74.79
22411,2011-07-26,6.0,12.48
22411,2011-07-27,41.0,87.33
22411,2011-07-28,12.0,27.01
22411,2011-07-29,21.0,43.68
22411,2011-07-30,0.0,0.0
22411,2011-07-31,5.0,10.4
22411,2011-08-01,38.0,83.14
22411,2011-08-02,11.0,24.93
22411,2011-08-03,55.0,114.4
22411,2011-08-04,256.0,478.58
22411,2011-08-05,40.0,87.3
22411,2011-08-06,0.0,0.0
22411,2011-08-07,10.0,20.8
22411,2011-08-08,16.0,39.43
22411,2011-08-09,10.0,20.8
22411,2011-08-10,12.0,27.01
22411,2011-08-11,187.0,476.81
22411,2011-08-12,10.0,20.8
22411,2011-08-13,0.0,0.0
22411,2011-08-14,4.0,8.32
22411,2011-08-15,46.0,95.68
22411,2011-08-16,50.0,104.0
22411,2011-08-17,155.0,293.4
22411,2011-08-18,80.0,166.4
22411,2011-08-19,20.0,41.6
22411,2011-08-20,0.0,0.0
22411,2011-08-21,12.0,24.96
22411,2011-08-22,62.0,128.96
22411,2011-08-23,30.0,62.4
22411,2011-08-24,150.0,350.75
22411,2011-08-25,40.0,95.5
22411,2011-08-26,30.0,62.4
22411,2011-08-27,0.0,0.0
22411,2011-08-28,0.0,0.0
22411,2011-08-29,0.0,0.0
22411,2011-08-30,19.0,51.82
22411,2011-08-31,28.0,95.14
22411,2011-09-01,73.0,146.04
22411,2011-09-02,22.0,80.61
22411,2011-09-03,0.0,0.0
22411,2011-09-04,13.0,27.04
22411,2011-09-05,25.0,58.15
22411,2011-09-06,28.0,58.24
22411,2011-09-07,167.0,392.16
22411,2011-09-08,16.0,39.43
22411,2011-09-09,33.0,74.79
22411,2011-09-10,0.0,0.0
22411,2011-09-11,15.0,31.2
22411,2011-09-12,41.0,85.28
22411,2011-09-13,155.0,334.4
22411,2011-09-14,22.0,45.76
22411,2011-09-15,35.0,99.45
22411,2011-09-16,70.0,186.6
22411,2011-09-17,0.0,0.0
22411,2011-09-18,12.0,24.96
22411,2011-09-19,120.0,220.6
22411,2011-09-20,168.0,418.84
22411,2011-09-21,129.0,249.57
22411,2011-09-22,50.0,98.2
22411,2011-09-23,55.0,145.15
22411,2011-09-24,0.0,0.0
22411,2011-09-25,30.0,62.4
22411,2011-09-26,120.0,220.6
22411,2011-09-27,57.0,194.41
22411,2011-09-28,247.0,458.16
22411,2011-09-29,10.0,20.8
22411,2011-09-30,51.0,136.83
22411,2011-10-01,0.0,0.0
22411,2011-10-02,4.0,8.32
22411,2011-10-03,0.0,0.0
22411,2011-10-04,16.0,43.53
22411,2011-10-05,5.0,14.5
22411,2011-10-06,40.0,83.2
22411,2011-10-07,1.0,3.24
22411,2011-10-08,0.0,0.0
22411,2011-10-09,17.0,35.36
22411,2011-10-10,38.0,113.89
22411,2011-10-11,11.0,22.88
22411,2011-10-12,112.0,206.01
22411,2011-10-13,64.0,161.82
22411,2011-10-14,22.0,47.81
22411,2011-10-15,0.0,0.0
22411,2011-10-16,2.0,4.16
22411,2011-10-17,43.0,128.39
22411,2011-10-18,3.0,8.29
22411,2011-10-19,26.0,101.23
22411,2011-10-20,17.0,35.36
22411,2011-10-21,0.0,0.0
22411,2011-10-22,0.0,0.0
22411,2011-10-23,2.0,4.16
22411,2011-10-24,42.0,126.31
22411,2011-10-25,40.0,83.2
22411,2011-10-26,11.0,45.43
22411,2011-10-27,31.0,64.48
22411,2011-10-28,1.0,2.08
22411,2011-10-29,0.0,0.0
22411,2011-10-30,31.0,64.48
22411,2011-10-31,32.0,132.16
22423,2011-03-01,10.0,139.71
22423,2011-03-02,212.0,2391.6
22423,2011-03-03,69.0,846.57
22423,2011-03-04,10.0,129.3
22423,2011-03-05,0.0,0.0
22423,2011-03-06,12.0,136.8
22423,2011-03-07,14.0,381.45
22423,2011-03-08,21.0,452.4
22423,2011-03-09,50.0,579.9
22423,2011-03-10,13.0,165.75
22423,2011-03-11,48.0,737.55
22423,2011-03-12,0.0,0.0
22423,2011-03-13,0.0,0.0
22423,2011-03-14,38.0,426.9
22423,2011-03-15,21.0,428.28
22423,2011-03-16,59.0,694.65
22423,2011-03-17,60.0,569.03
22423,2011-03-18,76.0,980.28
22423,2011-03-19,0.0,0.0
22423,2011-03-20,41.0,491.76
22423,2011-03-21,32.0,368.4
22423,2011-03-22,57.0,929.94
22423,2011-03-23,82.0,901.5
22423,2011-03-24,26.0,335.1
22423,2011-03-25,57.0,1068.63
22423,2011-03-26,0.0,0.0
22423,2011-03-27,50.0,567.3
22423,2011-03-28,30.0,394.71
22423,2011-03-29,59.0,902.22
22423,2011-03-30,74.0,871.11
22423,2011-03-31,77.0,939.76
22423,2011-04-01,25.0,318.75
22423,2011-04-02,0.0,0.0
22423,2011-04-03,16.0,175.2
22423,2011-04-04,52.0,658.62
22423,2011-04-05,19.0,254.46
22423,2011-04-06,59.0,963.27
22423,2011-04-07,99.0,1147.05
22423,2011-04-08,13.0,165.75
22423,2011-04-09,0.0,0.0
22423,2011-04-10,29.0,326.55
22423,2011-04-11,53.0,693.21
22423,2011-04-12,40.0,486.6
22423,2011-04-13,124.0,1383.0
22423,2011-04-14,84.0,984.6
22423,2011-04-15,32.0,464.67
22423,2011-04-16,0.0,0.0
22423,2011-04-17,7.0,89.25
22423,2011-04-18,27.0,382.68
22423,2011-04-19,31.0,395.25
22423,2011-04-20,86.0,1181.04
22423,2011-04-21,38.0,492.33
22423,2011-04-22,0.0,0.0
22423,2011-04-23,0.0,0.0
22423,2011-04-24,0.0,0.0
22423,2011-04-25,0.0,0.0
22423,2011-04-26,41.0,640.47
22423,2011-04-27,232.0,2562.0
22423,2011-04-28,45.0,516.15
22423,2011-04-29,0.0,0.0
22423,2011-04-30,0.0,0.0
22423,2011-05-01,5.0,63.75
22423,2011-05-02,0.0,0.0
22423,2011-05-03,34.0,429.12
22423,2011-05-04,11.0,140.25
22423,2011-05-05,53.0,628.95
22423,2011-05-06,40.0,521.43
22423,2011-05-07,0.0,0.0
22423,2011-05-08,19.0,242.25
22423,2011-05-09,19.0,291.09
22423,2011-05-10,33.0,422.55
22423,2011-05-11,57.0,661.95
22423,2011-05-12,177.0,1983.15
22423,2011-05-13,76.0,882.6
22423,2011-05-14,0.0,0.0
22423,2011-05-15,2.0,25.5
22423,2011-05-16,30.0,604.86
22423,2011-05-17,60.0,581.2
22423,2011-05-18,14.0,182.1
22423,2011-05-19,110.0,1286.52
22423,2011-05-20,55.0,668.07
22423,2011-05-21,0.0,0.0
22423,2011-05-22,12.0,153.0
22423,2011-05-23,12.0,165.21
22423,2011-05-24,18.0,229.5
22423,2011-05-25,32.0,403.62
22423,2011-05-26,22.0,256.71
22423,2011-05-27,65.0,827.82
22423,2011-05-28,0.0,0.0
22423,2011-05-29,3.0,38.25
22423,2011-05-30,0.0,0.0
22423,2011-05-31,44.0,527.82
22423,2011-06-01,12.0,184.62
22423,2011-06-02,56.0,627.21
22423,2011-06-03,134.0,1492.5
22423,2011-06-04,0.0,0.0
22423,2011-06-05,13.0,165.75
22423,2011-06-06,16.0,216.21
22423,2011-06-07,11.0,140.25
22423,2011-06-08,57.0,815.67
22423,2011-06-09,50.0,592.11
22423,2011-06-10,69.0,883.2
22423,2011-06-11,0.0,0.0
22423,2011-06-12,5.0,63.75
22423,2011-06-13,9.0,126.96
22423,2011-06-14,20.0,303.84
22423,2011-06-15,45.0,430.45
22423,2011-06-16,19.0,254.46
22423,2011-06-17,71.0,853.29
22423,2011-06-18,0.0,0.0
22423,2011-06-19,5.0,63.75
22423,2011-06-20,4.0,51.0
22423,2011-06-21,49.0,635.4
22423,2011-06-22,12.0,153.0
22423,2011-06-23,28.0,335.4
22423,2011-06-24,21.0,238.95
22423,2011-06-25,0.0,0.0
22423,2011-06-26,16.0,204.0
22423,2011-06-27,2.0,29.1
22423,2011-06-28,19.0,376.56
22423,2011-06-29,4.0,63.21
22423,2011-06-30,13.0,165.75
22423,2011-07-01,22.0,253.5
22423,2011-07-02,0.0,0.0
22423,2011-07-03,22.0,251.7
22423,2011-07-04,20.0,255.0
22423,2011-07-05,33.0,640.53
22423,2011-07-06,24.0,277.2
22423,2011-07-07,31.0,390.87
22423,2011-07-08,21.0,426.48
22423,2011-07-09,0.0,0.0
22423,2011-07-10,0.0,0.0
22423,2011-07-11,13.0,165.75
22423,2011-07-12,37.0,511.83
22423,2011-07-13,4.0,51.0
22423,2011-07-14,211.0,2344.65
22423,2011-07-15,8.0,126.42
22423,2011-07-16,0.0,0.0
22423,2011-07-17,11.0,140.25
22423,2011-07-18,20.0,226.2
22423,2011-07-19,58.0,793.2
22423,2011-07-20,27.0,339.87
22423,2011-07-21,96.0,1080.0
22423,2011-07-22,86.0,1027.95
22423,2011-07-23,0.0,0.0
22423,2011-07-24,53.0,589.35
22423,2011-07-25,19.0,225.66
22423,2011-07-26,13.0,195.57
22423,2011-07-27,6.0,76.5
22423,2011-07-28,261.0,2920.17
22423,2011-07-29,20.0,267.21
22423,2011-07-30,0.0,0.0
22423,2011-07-31,18.0,200.7
22423,2011-08-01,19.0,339.93
22423,2011-08-02,11.0,213.51
22423,2011-08-03,28.0,357.0
22423,2011-08-04,45.0,531.96
22423,2011-08-05,20.0,226.2
22423,2011-08-06,0.0,0.0
22423,2011-08-07,21.0,238.95
22423,2011-08-08,59.0,690.27
22423,2011-08-09,22.0,251.7
22423,2011-08-10,35.0,563.97
22423,2011-08-11,42.0,477.9
22423,2011-08-12,18.0,200.7
22423,2011-08-13,0.0,0.0
22423,2011-08-14,0.0,0.0
22423,2011-08-15,35.0,417.45
22423,2011-08-16,13.0,263.43
22423,2011-08-17,36.0,401.4
22423,2011-08-18,108.0,1233.0
